,maxAge,address1,fax,industry,ebitdaMargins,profitMargins,grossMargins,operatingCashflow,revenueGrowth,operatingMargins,ebitda,targetLowPrice,recommendationKey,grossProfits,freeCashflow,targetMedianPrice,currentPrice,earningsGrowth,currentRatio,returnOnAssets,numberOfAnalystOpinions,targetMeanPrice,debtToEquity,returnOnEquity,targetHighPrice,totalCash,totalDebt,totalRevenue,totalCashPerShare,financialCurrency,revenuePerShare,quickRatio,recommendationMean,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,underlyingSymbol,quoteType,symbol,underlyingExchangeSymbol,headSymbol,messageBoardId,uuid,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,totalAssets,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,yield,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,beta,enterpriseValue,priceHint,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,lastDividendDate,morningStarOverallRating,earningsQuarterlyGrowth,priceToSalesTrailing12Months,dateShortInterest,pegRatio,ytdReturn,forwardPE,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,impliedSharesOutstanding,category,fiveYearAverageReturn,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,averageVolume10days,expireDate,algorithm,dividendRate,exDividendDate,circulatingSupply,startDate,regularMarketDayLow,currency,trailingPE,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,dayLow,ask,askSize,volume,fiftyTwoWeekHigh,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,regularMarketPrice,preMarketPrice,logo_url
0,1,"No. 01-01, 23A Serangoon North Avenue 5",65 6880 9580,Semiconductor Equipment & Materials,0.28594,0.24192,0.45925,300032000,1.731,0.27288,433956992,68,buy,696986000,184191632,85,66.41,7.243,3.842,0.19489999,5,83.8,3.925,0.39624,100,739788032,42987000,1517664000,11.852,USD,24.475,3.299,2.2,NMS,"Kulicke and Soffa Industries, I","Kulicke and Soffa Industries, Inc.",America/New_York,EST,False,-18000000,,EQUITY,KLIC,,,finmb_283588,8136fd03-0957-357a-8025-08a8b6a3ee05,us_market,,2.272,,7.947,0.9817965,,5.43,,62421100,,,,17.685,7488701,0.12,,1633132800,0.98223,367160992,5.78,0.17,0.2918527,3.75516,0.029000001,1696204800,,1633132800,6.26,1635465600,60609057,1.329629,3448587008,2,,965088000,2:1,,1640131200,,7.471,3.4069796,1638230400,0.51,,17.94865,,0.1374,6516662,,,,68.3,69,56.889626,0.007320644,0.1371,,70,,1327536,68.3,57.1638,0.5,69,1327536,,,0.56,1632268800,,,66.2201,USD,47.845825,1206099,,,,4122533888,,,1187449,66.2201,67.07,1000,1206099,75.29,,,31.24,66.83,False,0.010199999,1000,70,66.41,,https://logo.clearbit.com/kns.com
