,website,maxAge,address1,fax,industry,ebitdaMargins,profitMargins,grossMargins,operatingCashflow,revenueGrowth,operatingMargins,ebitda,targetLowPrice,recommendationKey,grossProfits,freeCashflow,targetMedianPrice,currentPrice,earningsGrowth,currentRatio,returnOnAssets,numberOfAnalystOpinions,targetMeanPrice,debtToEquity,returnOnEquity,targetHighPrice,totalCash,totalDebt,totalRevenue,totalCashPerShare,financialCurrency,revenuePerShare,quickRatio,recommendationMean,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,underlyingSymbol,quoteType,symbol,underlyingExchangeSymbol,headSymbol,messageBoardId,uuid,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,totalAssets,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,yield,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,beta,enterpriseValue,priceHint,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,lastDividendDate,morningStarOverallRating,earningsQuarterlyGrowth,priceToSalesTrailing12Months,dateShortInterest,pegRatio,ytdReturn,forwardPE,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,impliedSharesOutstanding,category,fiveYearAverageReturn,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,averageVolume10days,expireDate,algorithm,dividendRate,exDividendDate,circulatingSupply,startDate,regularMarketDayLow,currency,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,dayLow,ask,askSize,volume,fiftyTwoWeekHigh,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,regularMarketPrice,preMarketPrice,logo_url
0,https://www.starrett.com,1,121 Crescent Street,978 249 8495,Tools & Accessories,0.10741,0.06321,0.33620998,-4936000,0.245,0.08053,24892000,,none,73342000,-4666000,,9.53,-0.228,2.174,0.06444,,,41.038,0.21954,,6627000,34163000,231747008,0.916,USD,32.62,0.812,,NYQ,L.S. Starrett Company (The),The L.S. Starrett Company,America/New_York,EST,False,-18000000,,EQUITY,SCX,,,finmb_305024,44af803d-0aad-3064-afa3-b762db1f905b,us_market,,0.416,,3.876,1.2540209,,,,6628420,,,,11.52,8568,0.0011999999,,1625011200,0.43732,14649000,1.981,0.1,0.2918527,0.8272569,0.1526,1688083200,,1632960000,0.21,1635465600,5924411,1.258695,96473288,2,,592099200,2:1,,1513555200,,-0.215,0.33699632,1638230400,,,,,0.0014,17705,7233710,,,9.45,9.55,8.958804,0,0,,9.6525,,26265,9.45,10.781692,0,9.55,26265,,,,1513555200,,,9.49,USD,3992,,,,67696832,,,34869,9.49,9.65,1000,3992,13.9,,,3.9,9.47,False,,1000,9.6525,9.53,,https://logo.clearbit.com/starrett.com
