,maxAge,address1,fax,industry,address2,ebitdaMargins,profitMargins,grossMargins,operatingCashflow,revenueGrowth,operatingMargins,ebitda,targetLowPrice,recommendationKey,grossProfits,freeCashflow,targetMedianPrice,currentPrice,earningsGrowth,currentRatio,returnOnAssets,numberOfAnalystOpinions,targetMeanPrice,debtToEquity,returnOnEquity,targetHighPrice,totalCash,totalDebt,totalRevenue,totalCashPerShare,financialCurrency,revenuePerShare,quickRatio,recommendationMean,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,quoteType,symbol,messageBoardId,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,totalAssets,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,yield,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,beta,enterpriseValue,priceHint,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,lastDividendDate,morningStarOverallRating,earningsQuarterlyGrowth,priceToSalesTrailing12Months,dateShortInterest,pegRatio,ytdReturn,forwardPE,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,impliedSharesOutstanding,category,fiveYearAverageReturn,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,toCurrency,averageVolume10days,expireDate,algorithm,dividendRate,exDividendDate,circulatingSupply,startDate,regularMarketDayLow,currency,trailingPE,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,dayLow,ask,askSize,volume,fiftyTwoWeekHigh,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,regularMarketPrice,preMarketPrice,logo_url
0,1,3 Hashikma Street,972 3 557 1327,Communication Equipment,Azour Industrial Zone POB 163,0.26637,0.11927,0.46402,56246000,0.089,0.19879,70358000,31,buy,115515000,31594624,32,26.3,-0.214,1.515,0.108559996,2,32,26.39,0.26797,33,66962000,35739000,264140992,3.219,USD,12.693,0.978,2.5,NMS,Ituran Location and Control Ltd,Ituran Location and Control Ltd.,America/New_York,EST,False,-18000000,EQUITY,ITRN,finmb_23076179,us_market,,1.97,,7.396,0.44109595,,2.09,,20687400,,,,6.291,29280,0.0014,,1609372800,0.61463,31503000,1.514,0.14,0.2918527,4.1805754,0.2877,1672444800,,1632960000,0.78,1635465600,13135816,1.32987,520377696,2,,1127347200,3:1,,1640044800,,-0.211,2.0598037,1638230400,0.78,,12.583733,,0.0021,21520,,,,25.26,25.56,24.7785,0.019002374,0.5033,,26.32,,32900,25.26,26.3944,0.48,25.56,,32900,,,0.56,1640044800,,,25.3,USD,17.3712,26985,,,,544078592,,,44235,25.3,29.1,800,26985,29.85,,3.34,17.83,23,False,0.021300001,800,26.32,26.3,,https://logo.clearbit.com/ituran.com
