,address1,fax,industry,address2,ebitdaMargins,profitMargins,grossMargins,operatingCashflow,revenueGrowth,operatingMargins,ebitda,targetLowPrice,recommendationKey,grossProfits,freeCashflow,targetMedianPrice,currentPrice,earningsGrowth,currentRatio,returnOnAssets,numberOfAnalystOpinions,targetMeanPrice,debtToEquity,returnOnEquity,targetHighPrice,totalCash,totalDebt,totalRevenue,totalCashPerShare,financialCurrency,revenuePerShare,quickRatio,recommendationMean,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,underlyingSymbol,quoteType,symbol,underlyingExchangeSymbol,headSymbol,messageBoardId,uuid,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,totalAssets,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,yield,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,beta,enterpriseValue,priceHint,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,priceToSalesTrailing12Months,dateShortInterest,pegRatio,ytdReturn,forwardPE,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,averageVolume10days,expireDate,algorithm,dividendRate,exDividendDate,circulatingSupply,startDate,regularMarketDayLow,currency,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,dayLow,ask,askSize,volume,fiftyTwoWeekHigh,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,regularMarketPrice,preMarketPrice,logo_url
0,Borough A,86 29 8823 1590,Agricultural Inputs,"Third Floor Block A No. 181, South Taibai Road",-0.45826998,-0.51747,0.17101999,-12879517,,-0.46568,-106048720,,none,39575514,9220170,,10.56,,2.748,-0.22124,,,2.807,-0.52661,,18593944,5263200,231408656,2.191,USD,33.793,1.533,,NYQ,"China Green Agriculture, Inc.","China Green Agriculture, Inc.",America/New_York,EST,False,-18000000,,EQUITY,CGA,,,finmb_39695597,d444e930-c187-32a9-ae5f-121c8dc26f91,us_market,,0.37,,-0.807,,,,,8487630,,,,31.864,141705,0.0167,,1625011200,0.00913,-118571120,-21.709,,,0.3314085,0.2301,1688083200,,1625011200,13.5,1630368000,6534626,1.135978,85550984,2,,1561680000,1:12,,,,0.38732076,1632960000,,,,,0.0189,165367,,,10.5,10.69,10.102646,0.00952381,0,,10.69,,12025,10.5,10.772162,0.1,10.69,12025,,,,1414540800,,,10.57,USD,2456,,,,89629376,,,10021,10.57,10.68,900,2456,17.73,,,2.26,10.54,False,,2900,10.69,10.56,,https://logo.clearbit.com/cgagri.com
