,website,maxAge,address1,industry,address2,ebitdaMargins,profitMargins,grossMargins,operatingCashflow,revenueGrowth,operatingMargins,ebitda,targetLowPrice,recommendationKey,grossProfits,freeCashflow,targetMedianPrice,currentPrice,earningsGrowth,currentRatio,returnOnAssets,numberOfAnalystOpinions,targetMeanPrice,debtToEquity,returnOnEquity,targetHighPrice,totalCash,totalDebt,totalRevenue,totalCashPerShare,financialCurrency,revenuePerShare,quickRatio,recommendationMean,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,underlyingSymbol,quoteType,symbol,underlyingExchangeSymbol,headSymbol,messageBoardId,uuid,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,totalAssets,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,yield,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,beta,enterpriseValue,priceHint,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,lastDividendDate,morningStarOverallRating,earningsQuarterlyGrowth,priceToSalesTrailing12Months,dateShortInterest,pegRatio,ytdReturn,forwardPE,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,impliedSharesOutstanding,category,fiveYearAverageReturn,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,averageVolume10days,expireDate,algorithm,dividendRate,exDividendDate,circulatingSupply,startDate,regularMarketDayLow,currency,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,dayLow,ask,askSize,volume,fiftyTwoWeekHigh,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,regularMarketPrice,preMarketPrice,logo_url
0,https://www.fortressbiotech.com,1,2 Gansevoort Street,Biotechnology,9th Floor,-2.05859,-0.59805,0.030480001,-98330000,1.225,-2.13343,-132293000,,none,31005000,-60608624,,26.44,,2.918,-0.24354,,,48.307,-0.60115004,,252720992,102638000,64264000,2.537,USD,0.796,2.765,,NCM,"Fortress Biotech, Inc. - 9.375%","Fortress Biotech, Inc.",America/New_York,EST,False,-18000000,,EQUITY,FBIOP,,,finmb_61731337,519aaf33-2bcc-3da3-a8c8-568c9fd45fac,us_market,,40.519,,-19.683,0.38792646,,,,56679500,,,,0.939,656,,,1609372800,0.08364,-38433000,-0.476,0.195313,0.2918527,28.157616,0,1672444800,,1632960000,0.12,1635465600,60878542,2.437227,2603931136,2,,,,,1631577600,,,2.6954548,1638230400,,,,,,1346,,,,26.277,26.3001,25.506098,,,,26.6,,16020,26.277,25.946861,,26.3001,16020,,,2.34,1631577600,,,26.3,USD,4847,,,,141926480,,,6115,26.3,26.5,800,4847,26.69,,,18.8,26.36,False,0.0917,900,26.6,26.44,,https://logo.clearbit.com/fortressbiotech.com
