,website,maxAge,address1,fax,industry,address2,ebitdaMargins,profitMargins,grossMargins,operatingCashflow,revenueGrowth,operatingMargins,ebitda,targetLowPrice,recommendationKey,grossProfits,freeCashflow,targetMedianPrice,currentPrice,earningsGrowth,currentRatio,returnOnAssets,numberOfAnalystOpinions,targetMeanPrice,debtToEquity,returnOnEquity,targetHighPrice,totalCash,totalDebt,totalRevenue,totalCashPerShare,financialCurrency,revenuePerShare,quickRatio,recommendationMean,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,underlyingSymbol,quoteType,symbol,underlyingExchangeSymbol,headSymbol,messageBoardId,uuid,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,totalAssets,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,yield,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,beta,enterpriseValue,priceHint,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,lastDividendDate,morningStarOverallRating,earningsQuarterlyGrowth,priceToSalesTrailing12Months,dateShortInterest,pegRatio,ytdReturn,forwardPE,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,impliedSharesOutstanding,category,fiveYearAverageReturn,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,averageVolume10days,expireDate,algorithm,dividendRate,exDividendDate,circulatingSupply,startDate,regularMarketDayLow,currency,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,dayLow,ask,askSize,volume,fiftyTwoWeekHigh,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,regularMarketPrice,preMarketPrice,logo_url
0,https://www.venusconcept.com,1,235 Yorkland Boulevard,855 907 0115,Medical Devices,Suite 900,-0.14727001,-0.33764,0.68781,-19240000,0.188,-0.1965,-14553000,2,buy,51391000,-5437000,7,1.36,,3.239,-0.08512,3,5.75,271.489,-1.0107,8.25,15781000,78110000,98818000,0.291,USD,1.93,2.302,1.6,NGM,Venus Concept Inc.,Venus Concept Inc.,America/New_York,EST,False,-18000000,,EQUITY,VERO,,,finmb_247021942,2bf573e0-77b9-387b-adb4-f25a0ed289c6,us_market,,1.383,,-9.394,-0.36744183,,-0.25,,54162600,,,,0.518,482088,0.0089,,1609372800,0.71286005,-33365000,-0.659,,0.2918527,2.6254826,0.03865,1672444800,,1632960000,1.97,1635465600,31696512,,136713168,4,,1573171200,1:15,,,,,0.774579,1638230400,,,,,0.016900001,1057447,,,,1.35,1.37,2.172575,,0,,1.39,,199004,1.35,1.7509,,1.37,199004,,,,,,,1.33,USD,52251,,,,73534656,,,208892,1.33,1.5,800,52251,3.44,,,1.17,1.32,False,,4000,1.39,1.36,,https://logo.clearbit.com/venusconcept.com
