,website,maxAge,address1,fax,industry,ebitdaMargins,profitMargins,grossMargins,operatingCashflow,revenueGrowth,operatingMargins,ebitda,targetLowPrice,recommendationKey,grossProfits,freeCashflow,targetMedianPrice,currentPrice,earningsGrowth,currentRatio,returnOnAssets,numberOfAnalystOpinions,targetMeanPrice,debtToEquity,returnOnEquity,targetHighPrice,totalCash,totalDebt,totalRevenue,totalCashPerShare,financialCurrency,revenuePerShare,quickRatio,recommendationMean,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,underlyingSymbol,quoteType,symbol,underlyingExchangeSymbol,headSymbol,messageBoardId,uuid,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,totalAssets,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,yield,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,beta,enterpriseValue,priceHint,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,priceToSalesTrailing12Months,dateShortInterest,pegRatio,ytdReturn,forwardPE,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,averageVolume10days,expireDate,algorithm,dividendRate,exDividendDate,circulatingSupply,startDate,regularMarketDayLow,currency,trailingPE,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,dayLow,ask,askSize,volume,fiftyTwoWeekHigh,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,regularMarketPrice,preMarketPrice,logo_url
0,http://www.cinfin.com,1,6200 South Gilmore Road,513 870 2066,Insurance—Property & Casualty,0.40347,0.31048,0.4057,1678000000,,0.39515,3979000064,123,buy,1658000000,2620875008,130,116.38,,1.225,0.09426,5,133,8.125,0.31929,148,947000000,905000000,9861999616,5.878,USD,61.293,0.956,2.4,NMS,Cincinnati Financial Corporatio,Cincinnati Financial Corporation,America/New_York,EST,True,-18000000,,EQUITY,CINF,,,finmb_260681,b2e48529-032e-3596-9b1c-09d0c88a349a,us_market,,1.891,,4.688,,,4.51,,161096992,,,,69.18,5796459,0.036,,1609372800,0.70237,3062000128,18.854,,,1.682278,0.07432,1672444800,,1617148800,10.47,1623715200,155355148,0.667573,18653263872,2,,1112572800,105:100,,,,1.9010817,1626307200,1.55,,25.804876,,0.0437,5952508,,,115.14,115.99,116.6866,0.021104742,0.1288,,116.83,,674156,115.14,119.622,2.43,115.99,674156,,,2.52,1623801600,,,115.72,USD,6.172695,398224,,,,18748467200,,,496027,115.72,116.5,800,398224,127.25,,2.61,78.555,116.38,False,0.0217,800,116.83,116.38,,https://logo.clearbit.com/cinfin.com
