,website,maxAge,address1,fax,industry,ebitdaMargins,profitMargins,grossMargins,operatingCashflow,revenueGrowth,operatingMargins,ebitda,targetLowPrice,recommendationKey,grossProfits,freeCashflow,targetMedianPrice,currentPrice,earningsGrowth,currentRatio,returnOnAssets,numberOfAnalystOpinions,targetMeanPrice,debtToEquity,returnOnEquity,targetHighPrice,totalCash,totalDebt,totalRevenue,totalCashPerShare,financialCurrency,revenuePerShare,quickRatio,recommendationMean,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,quoteType,symbol,messageBoardId,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,totalAssets,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,yield,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,beta,enterpriseValue,priceHint,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,lastDividendDate,morningStarOverallRating,earningsQuarterlyGrowth,priceToSalesTrailing12Months,dateShortInterest,pegRatio,ytdReturn,forwardPE,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,impliedSharesOutstanding,category,fiveYearAverageReturn,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,averageVolume10days,expireDate,algorithm,dividendRate,exDividendDate,circulatingSupply,startDate,regularMarketDayLow,currency,trailingPE,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,dayLow,ask,askSize,volume,fiftyTwoWeekHigh,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,regularMarketPrice,preMarketPrice,logo_url
0,https://www.franklin-electric.com,1,9255 Coverdale Road,260 824 2909,Specialty Industrial Machinery,0.14015001,0.09029,0.34977,172048000,0.307,0.112840004,217295008,82,buy,433139000,74246248,94,93.4,0.195,1.814,0.0796,3,91.33,25.189,0.16224001,98,75952000,233147008,1550450944,1.636,USD,33.451,0.733,2.2,NMS,"Franklin Electric Co., Inc.","Franklin Electric Co., Inc.",America/New_York,EST,False,-18000000,EQUITY,FELE,finmb_273729,us_market,,2.9,,20.693,0.32444692,,3.32,,46430700,,,,19.886,452476,0.0097,,1609372800,0.82345,139087008,2.97,0.175,0.2918527,4.6967716,0.16675,1672444800,,1632960000,3.76,1635465600,38828637,0.97489,4496389632,2,,1363651200,2:1,,1635897600,,0.203,3.0091813,1638230400,2.2,,28.916409,,0.0116,564871,,,,92.06,92.98,83.51605,0.0069519877,0.2349,,93.55,,118578,92.06,89.2092,0.64,92.98,118578,,,0.7,1628035200,,,91.9606,USD,37.345062,77808,,,,4341110784,,,135148,91.9606,92.43,800,77808,96.95,,1.01,67.02,92.04,False,0.0085,1200,93.55,93.4,,https://logo.clearbit.com/franklin-electric.com
