,website,maxAge,address1,industry,ebitdaMargins,profitMargins,grossMargins,operatingCashflow,revenueGrowth,operatingMargins,ebitda,targetLowPrice,recommendationKey,grossProfits,freeCashflow,targetMedianPrice,currentPrice,earningsGrowth,currentRatio,returnOnAssets,numberOfAnalystOpinions,targetMeanPrice,debtToEquity,returnOnEquity,targetHighPrice,totalCash,totalDebt,totalRevenue,totalCashPerShare,financialCurrency,revenuePerShare,quickRatio,recommendationMean,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,underlyingSymbol,quoteType,symbol,underlyingExchangeSymbol,headSymbol,messageBoardId,uuid,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,totalAssets,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,yield,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,beta,enterpriseValue,priceHint,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,priceToSalesTrailing12Months,dateShortInterest,pegRatio,ytdReturn,forwardPE,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,averageVolume10days,expireDate,algorithm,dividendRate,exDividendDate,circulatingSupply,startDate,regularMarketDayLow,currency,trailingPE,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,dayLow,ask,askSize,volume,fiftyTwoWeekHigh,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,regularMarketPrice,preMarketPrice,logo_url
0,http://www.callawaygolf.com,1,2180 Rutherford Road,Leisure,0.13486,0.15569,0.39658,349025984,2.076,0.09908,325740992,33,buy,657585000,411000256,40,28.08,,1.592,0.03276,10,40,69.974,0.17235,49,415204000,2616642048,2415450112,2.233,USD,19.66,0.953,2,NYQ,Callaway Golf Company,Callaway Golf Company,America/New_York,EST,False,-18000000,,EQUITY,ELY,,,finmb_25981,47c88a5b-3897-3949-abe4-fe4340c04ebc,us_market,,3.052,,22.633,,,0.32,,184672000,,,,19.563,11638990,0.0626,,1609372800,0.77458,376060992,1.153,,,1.4353627,0.15116,1672444800,,1625011200,4.74,1630368000,141232077,2.059259,7372342784,2,,795052800,2:1,,,,2.146842,1632960000,2.29,,87.75,,0.1003,10750952,,,28.16,28.35,30.1462,0,0,,28.76,,1728410,28.16,28.0302,0,28.35,1728410,,,,1590451200,,,27.68,USD,24.353859,199220,,,,5185589760,,,1734429,27.68,27.83,1100,199220,37.75,,,22.81,27.77,False,,1000,28.76,28.08,,https://logo.clearbit.com/callawaygolf.com
