,website,maxAge,address1,fax,industry,address2,ebitdaMargins,profitMargins,grossMargins,operatingCashflow,revenueGrowth,operatingMargins,ebitda,targetLowPrice,recommendationKey,grossProfits,freeCashflow,targetMedianPrice,currentPrice,earningsGrowth,currentRatio,returnOnAssets,numberOfAnalystOpinions,targetMeanPrice,debtToEquity,returnOnEquity,targetHighPrice,totalCash,totalDebt,totalRevenue,totalCashPerShare,financialCurrency,revenuePerShare,quickRatio,recommendationMean,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,underlyingSymbol,quoteType,symbol,underlyingExchangeSymbol,headSymbol,messageBoardId,uuid,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,totalAssets,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,yield,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,beta,enterpriseValue,priceHint,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,lastDividendDate,morningStarOverallRating,earningsQuarterlyGrowth,priceToSalesTrailing12Months,dateShortInterest,pegRatio,ytdReturn,forwardPE,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,impliedSharesOutstanding,category,fiveYearAverageReturn,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,averageVolume10days,expireDate,algorithm,dividendRate,exDividendDate,circulatingSupply,startDate,regularMarketDayLow,currency,trailingPE,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,dayLow,ask,askSize,volume,fiftyTwoWeekHigh,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,regularMarketPrice,preMarketPrice,logo_url
0,https://www.ironwoodpharma.com,1,100 Summer Street,617 494 0480,Drug Manufacturers—Specialty & Generic,Suite 2300,0.58539003,1.28302,0.86518997,248840000,0.003,0.58445,241942000,9,buy,298325000,160772128,13,11.06,0.619,4.773,0.19212,5,14,81.065,1.8103,20,574275968,470131008,413303008,3.509,USD,2.56,4.64,2.4,NMS,"Ironwood Pharmaceuticals, Inc.","Ironwood Pharmaceuticals, Inc.",America/New_York,EST,False,-18000000,,EQUITY,IRWD,,,finmb_31498,bbecc65d-4c04-3cd5-be4a-aec950ecb433,us_market,,4.127,,7.051,-0.09344262,,1.34,,163650000,,,,3.549,20651548,0.1262,,1609372800,1.12103,530278016,3.246,,0.2918527,3.116371,0.01375,1672444800,,1632960000,9.34,1635465600,144590115,1.214025,1705829376,2,,,,,,,0.622,4.334242,1638230400,0.13,,9.372882,,0.2362,22543453,,,,11.27,11.31,12.10205,,0,,11.39,,2731810,11.27,12.4872,,11.31,2731810,,,,,,,11.055,USD,12.440946,1706584,,,,1791355136,,,2061682,11.055,11.17,800,1706584,14.27,,,8.78,11.16,False,,1800,11.39,11.06,,https://logo.clearbit.com/ironwoodpharma.com
