,website,maxAge,address1,fax,industry,address2,ebitdaMargins,profitMargins,grossMargins,operatingCashflow,revenueGrowth,operatingMargins,ebitda,targetLowPrice,recommendationKey,grossProfits,freeCashflow,targetMedianPrice,currentPrice,earningsGrowth,currentRatio,returnOnAssets,numberOfAnalystOpinions,targetMeanPrice,debtToEquity,returnOnEquity,targetHighPrice,totalCash,totalDebt,totalRevenue,totalCashPerShare,financialCurrency,revenuePerShare,quickRatio,recommendationMean,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,quoteType,symbol,messageBoardId,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,totalAssets,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,yield,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,beta,enterpriseValue,priceHint,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,priceToSalesTrailing12Months,dateShortInterest,pegRatio,ytdReturn,forwardPE,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,toCurrency,averageVolume10days,expireDate,algorithm,dividendRate,exDividendDate,circulatingSupply,startDate,regularMarketDayLow,currency,trailingPE,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,dayLow,ask,askSize,volume,fiftyTwoWeekHigh,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,regularMarketPrice,preMarketPrice,logo_url
0,https://radiantdelivers.com,1,Triton Towers Two,425 462 0768,Integrated Freight & Logistics,Seventh Floor 700 S Renton Village Place,0.05207,0.02695,0.18164,-15141000,0.627,0.03533,52038000,10,buy,165447000,-29615750,10,7.49,1.333,1.523,0.06567,4,10.25,50.818,0.17994,11,9477000,84350000,999361984,0.194,USD,19.997,1.359,1.7,ASE,"Radiant Logistics, Inc.","Radiant Logistics, Inc.",America/New_York,EST,False,-18000000,EQUITY,RLGT,finmb_3604786,us_market,,0.442,,8.487,,,0.62,,50119500,,,,3.05,517311,0.0104,,1625011200,0.54956,26934000,0.33,,,2.4557376,0.22329001,1688083200,,1632960000,1.9,1635465600,46714613,1.283636,441654560,2,,1129852800,3:1,,,1.292,0.37268102,1638230400,0.43,,9.481012,,0.0134000005,580545,,,7.57,7.66,6.9465,,0,,7.67,,139890,7.57,7.2434,,7.66,,139890,,,,,,,7.44,USD,14.132076,91652,,,,372443232,,,203685,7.44,9,1100,91652,8.74,,,5.52,7.48,False,,800,7.67,7.49,,https://logo.clearbit.com/radiantdelivers.com
