,website,maxAge,address1,industry,address2,ebitdaMargins,profitMargins,grossMargins,operatingCashflow,revenueGrowth,operatingMargins,ebitda,targetLowPrice,recommendationKey,grossProfits,freeCashflow,targetMedianPrice,currentPrice,earningsGrowth,currentRatio,returnOnAssets,numberOfAnalystOpinions,targetMeanPrice,debtToEquity,returnOnEquity,targetHighPrice,totalCash,totalDebt,totalRevenue,totalCashPerShare,financialCurrency,revenuePerShare,quickRatio,recommendationMean,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,quoteType,symbol,messageBoardId,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,totalAssets,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,yield,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,beta,enterpriseValue,priceHint,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,priceToSalesTrailing12Months,dateShortInterest,pegRatio,ytdReturn,forwardPE,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,toCurrency,averageVolume10days,expireDate,algorithm,dividendRate,exDividendDate,circulatingSupply,startDate,regularMarketDayLow,currency,trailingPE,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,dayLow,ask,askSize,volume,fiftyTwoWeekHigh,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,regularMarketPrice,preMarketPrice,logo_url
0,http://www.badgermeter.com,1,4545 West Brown Deer Road,Electrical Equipment & Parts,PO Box 245036,0.21320999,0.11938,0.40405,82361000,0.348,0.15597,99488000,92,hold,168249000,55112752,95,108.31,0.462,3.033,0.09693,4,95.25,1.949,0.1541,99,57359000,7442000,466628000,1.966,USD,16.045,1.678,2.9,NYQ,"Badger Meter, Inc.","Badger Meter, Inc.",America/New_York,EST,False,-18000000,EQUITY,BMI,finmb_253478,us_market,,6.358,,29.819,,,2.06,,29175500,,,,12.677,1160131,0.0398,,1609372800,0.92514,55708000,1.75,,,8.543819,0.0078,1672444800,,1625011200,13.05,1627603200,28881423,0.731948,2966630656,2,,1473984000,2:1,,,0.465,6.575724,1630368000,3.63,,51.331757,,0.0553,1153717,,,109,110.07,100.1509,0.006788991,0.3814,,110.07,,100960,109,105.2614,0.74,110.07,,100960,,,0.8,1637712000,,,108.09,USD,55.829895,103750,,,,3168045824,,,107696,108.09,108.74,900,103750,112.36,,1,87.21,108.43,False,0.0074,800,110.07,108.31,,https://logo.clearbit.com/badgermeter.com
