,website,maxAge,address1,industry,ebitdaMargins,profitMargins,grossMargins,operatingCashflow,revenueGrowth,operatingMargins,ebitda,targetLowPrice,recommendationKey,grossProfits,freeCashflow,targetMedianPrice,currentPrice,earningsGrowth,currentRatio,returnOnAssets,numberOfAnalystOpinions,targetMeanPrice,debtToEquity,returnOnEquity,targetHighPrice,totalCash,totalDebt,totalRevenue,totalCashPerShare,financialCurrency,revenuePerShare,quickRatio,recommendationMean,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,underlyingSymbol,quoteType,symbol,underlyingExchangeSymbol,headSymbol,messageBoardId,uuid,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,totalAssets,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,yield,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,beta,enterpriseValue,priceHint,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,priceToSalesTrailing12Months,dateShortInterest,pegRatio,ytdReturn,forwardPE,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,toCurrency,averageVolume10days,expireDate,algorithm,dividendRate,exDividendDate,circulatingSupply,startDate,regularMarketDayLow,currency,trailingPE,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,dayLow,ask,askSize,volume,fiftyTwoWeekHigh,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,regularMarketPrice,preMarketPrice,logo_url
0,http://www.bradyid.com,1,6555 West Good Hope Road,Security & Protection Services,0.16736999,0.11861,0.48821,199972000,0.111,0.14633,182490000,58,buy,528565000,138173248,70,52.8,1.763,2.809,0.08307999,4,67,4.417,0.14594,70,321800992,42038000,1090311936,6.181,USD,20.96,2.194,2,NYQ,Brady Corporation,Brady Corporation,America/New_York,EST,False,-18000000,,EQUITY,BRC,,,finmb_171296,d80fd9d6-962f-3d9a-81ae-345eb8f27b8c,us_market,,2.305,,13.773,,,3.06,,48524500,,,,18.278,798142,0.0153,,1596153600,0.86600995,128505000,2.455,,,2.8887186,0.039890002,1659225600,,1619740800,3.31,1623715200,47200391,0.800519,2513421312,2,,1104710400,2:1,,,1.735,2.3017802,1626307200,2.35,,14.748604,,0.0171,859708,,,52.5,52.64,53.90815,0.016857143,0.354,,52.96,,209240,52.5,52.0922,0.885,52.64,,209240,,,0.9,1641513600,,,52.51,USD,21.230398,101739,,,,2736692480,,,173364,52.51,52.88,1000,101739,61.76,,1.92,44.92,52.73,False,0.017,1000,52.96,52.8,,https://logo.clearbit.com/bradyid.com
