,symbol,underlyingExchangeSymbol,headSymbol,messageBoardId,uuid,market,err,quoteSourceName,regularMarketOpen,averageDailyVolume3Month,regularMarketTime,volume24Hr,regularMarketDayHigh,averageDailyVolume10Day,regularMarketChange,currencySymbol,regularMarketPreviousClose,postMarketTime,preMarketPrice,exchangeDataDelayedBy,postMarketChange,postMarketPrice,exchangeName,preMarketChange,circulatingSupply,regularMarketDayLow,priceHint,currency,regularMarketPrice,regularMarketVolume,lastMarket,regularMarketSource,openInterest,marketState,marketCap,volumeAllCurrencies,postMarketSource,strikePrice,postMarketChangePercent,preMarketSource,maxAge,fromCurrency,regularMarketChangePercent,logo_url
0,ECCX,,,finmb_265737294,a59978f4-d915-3824-8d12-76372f1f4298,us_market,"{'elapsedTime': 348, 'headers': {'server': 'envoy', 'content-encoding': 'gzip', 'x-envoy-upstream-service-time': '346', 'via': 'https/1.1 media-router-api7017.prod.media.tp2.yahoo.com (ApacheTrafficServer [c s f ])', 'content-type': 'application/json;charset=utf-8', 'date': 'Sun, 12 Dec 2021 10:11:31 GMT', 'cache-control': 'max-age=0, private', 'vary': 'Origin', 'x-content-type-options': 'nosniff', 'expires': '-1', 'content-length': '177', 'x-yahoo-request-id': '7evdgulgrbimi', 'age': '0'}, 'requestUri': 'http://iquery.finance.yahoo.com:4080/v10/finance/quoteSummary/ECCX?formatted=true&crumb=TuVY1PLah0s&lang=en-US&region=US&modules=defaultKeyStatistics%2CassetProfile%2CtopHoldings%2CfundPerformance%2CfundProfile%2CesgScores&ssl=true', 'responseText': '{""quoteSummary"":{""result"":null,""error"":{""code"":""Not Found"",""description"":""No fundamentals data found for any of the summaryTypes=defaultKeyStatistics,assetProfile,topHoldings,fundPerformance,fundProfile,esgScores""}}}', 'responseXML': None, 'status': 404, 'statusCode': 404, 'statusText': 'Not Found'}",Nasdaq Real Time Price,25.42,3498,1639170002,,25.42,5930,0.049999237,$,25.42,1639175968,,0,0.0799999,25.55,NYSE,,,25.4199,2,USD,25.47,962,,DELAYED,,CLOSED,460770112,,FREE_REALTIME,,0.0031409499,FREE_REALTIME,1,,0.001966925,
