,messageBoardId,market,err,quoteSourceName,regularMarketOpen,averageDailyVolume3Month,regularMarketTime,volume24Hr,regularMarketDayHigh,averageDailyVolume10Day,regularMarketChange,currencySymbol,regularMarketPreviousClose,preMarketPrice,exchangeDataDelayedBy,toCurrency,postMarketChange,postMarketPrice,exchangeName,preMarketChange,circulatingSupply,regularMarketDayLow,priceHint,currency,regularMarketPrice,regularMarketVolume,lastMarket,regularMarketSource,openInterest,marketState,underlyingSymbol,marketCap,volumeAllCurrencies,strikePrice,preMarketSource,maxAge,fromCurrency,regularMarketChangePercent,logo_url
0,finmb_22211534,us_market,"{'elapsedTime': 8, 'headers': {'server': 'envoy', 'x-envoy-upstream-service-time': '6', 'via': 'https/1.1 media-router-api7004.prod.media.sg3.yahoo.com (ApacheTrafficServer [cMsSf ])', 'content-type': 'application/json;charset=utf-8', 'x-request-id': 'c89ff1de-0317-4472-9111-4b9f0b452edc', 'date': 'Sun, 12 Dec 2021 20:32:26 GMT', 'cache-control': 'max-age=0, private', 'vary': 'Origin', 'expires': '-1', 'y-rid': '4lc3ui9grcn2q', 'content-length': '216', 'x-yahoo-request-id': '4lc3ui9grcn2q', 'age': '0'}, 'requestUri': 'http://iquery.finance.yahoo.com:4080/v10/finance/quoteSummary/WALA?formatted=true&crumb=UEytFZw6Shc&lang=en-US&region=US&modules=defaultKeyStatistics%2CassetProfile%2CtopHoldings%2CfundPerformance%2CfundProfile%2CesgScores&ssl=true', 'responseText': '{""quoteSummary"":{""result"":null,""error"":{""code"":""Not Found"",""description"":""No fundamentals data found for any of the summaryTypes=defaultKeyStatistics,assetProfile,topHoldings,fundPerformance,fundProfile,esgScores""}}}', 'responseXML': None, 'status': 404, 'statusCode': 404, 'statusText': 'Not Found'}",Delayed Quote,25.27,17459,1637010002,,25.37,9520,0.140001,$,25.23,,0,,,,NYSE,,,25.23,2,USD,25.37,6107,,FREE_REALTIME,,CLOSED,,2642589952,,,DELAYED,1,,0.005549,
