,maxAge,address1,industry,ebitdaMargins,profitMargins,grossMargins,operatingCashflow,revenueGrowth,operatingMargins,ebitda,targetLowPrice,recommendationKey,grossProfits,freeCashflow,targetMedianPrice,currentPrice,earningsGrowth,currentRatio,returnOnAssets,numberOfAnalystOpinions,targetMeanPrice,debtToEquity,returnOnEquity,targetHighPrice,totalCash,totalDebt,totalRevenue,totalCashPerShare,financialCurrency,revenuePerShare,quickRatio,recommendationMean,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,underlyingSymbol,quoteType,symbol,underlyingExchangeSymbol,headSymbol,messageBoardId,uuid,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,totalAssets,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,yield,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,beta,enterpriseValue,priceHint,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,lastDividendDate,morningStarOverallRating,earningsQuarterlyGrowth,priceToSalesTrailing12Months,dateShortInterest,pegRatio,ytdReturn,forwardPE,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,impliedSharesOutstanding,category,fiveYearAverageReturn,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,averageVolume10days,expireDate,algorithm,dividendRate,exDividendDate,circulatingSupply,startDate,regularMarketDayLow,currency,trailingPE,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,dayLow,ask,askSize,volume,fiftyTwoWeekHigh,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,regularMarketPrice,preMarketPrice,logo_url
0,1,1 Toyota-cho,Auto Manufacturers,0.15392,0.10027,0.19870001,3310428094464,0.114,0.10936,4821009039360,218.01,strong_buy,4832373000000,-648990752768,224.15,182.35,0.357,1.073,0.03621,2,224.15,96.577,0.13603,230.29,7842231746560,24619796922368,31320669421568,5661.944,JPY,37353.68,0.881,1,NYQ,Toyota Motor Corporation,Toyota Motor Corporation,America/New_York,EST,False,-18000000,,EQUITY,TM,,,finmb_319676,ac7a4fbd-0d78-3d94-b434-54817e1c208c,us_market,,0.572,,3.715,0.18732905,,11.45,,1385670016,,,,17768.26,778460,0.00059999997,,1617148800,0.0124,3140377116672,32.65,2.097898,0.2918527,0.010262682,0,1680220800,,1632960000,3.68,1635465600,1035733379,0.633898,17912121262080,2,,677462400,110:100,,1632873600,,0.332,0.008051757,1638230400,,,16.48734,,,675137,,,,180.77,182.04,171.6142,1.2446755,0.120900005,,182.35,,224393,180.77,179.0252,225,182.04,224393,,,4.46,1617062400,,,180.5908,USD,18.31191,125531,,,,252186411008,,,220102,180.5908,184.65,1000,125531,188.18,,2.85,139.29,175,False,0.0242,900,182.35,182.35,,https://logo.clearbit.com/global.toyota
