,maxAge,address1,fax,industry,address2,ebitdaMargins,profitMargins,grossMargins,operatingCashflow,revenueGrowth,operatingMargins,ebitda,targetLowPrice,recommendationKey,grossProfits,freeCashflow,targetMedianPrice,currentPrice,earningsGrowth,currentRatio,returnOnAssets,numberOfAnalystOpinions,targetMeanPrice,debtToEquity,returnOnEquity,targetHighPrice,totalCash,totalDebt,totalRevenue,totalCashPerShare,financialCurrency,revenuePerShare,quickRatio,recommendationMean,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,underlyingSymbol,quoteType,symbol,underlyingExchangeSymbol,headSymbol,messageBoardId,uuid,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,totalAssets,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,yield,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,beta,enterpriseValue,priceHint,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,priceToSalesTrailing12Months,dateShortInterest,pegRatio,ytdReturn,forwardPE,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,averageVolume10days,expireDate,algorithm,dividendRate,exDividendDate,circulatingSupply,startDate,regularMarketDayLow,currency,trailingPE,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,dayLow,ask,askSize,volume,fiftyTwoWeekHigh,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,regularMarketPrice,preMarketPrice,logo_url
0,1,1 Jingke Road,86 79 3846 1152,Solar,Shangrao Economic Development Zone,0.082150005,-0.00243,0.16790001,,-0.062,0.03994,2798307840,12.94,hold,6171660532,,40.85,45.76,-0.806,1.083,0.0159,10,41.19,212.899,0.0094,61,6577732096,29492867072,34063683584,137.935,CNY,736.074,0.37,2.8,NYQ,JinkoSolar Holding Company Limi,"JinkoSolar Holding Co., Ltd.",America/New_York,EST,False,-18000000,,EQUITY,JKS,,,finmb_49547584,c22249d4-b3bf-3182-bf63-2becef192eba,us_market,,0.854,,10.401,,,3.85,,47678900,,,,213.149,5120570,0.1074,,1609372800,0.53519,-82771344,0.794,,,0.21468548,0.048460003,1672444800,,1625011200,3.63,1632960000,36717658,1.066493,29104627712,2,,,,,,-0.792,0.06405022,1635465600,0.75,,11.885715,,,5894042,,,46.52,47.52,46.76385,,0,,48.43,,1498390,46.52,53.7174,,47.52,1498390,,,,,,,45.7,USD,57.632236,362076,,,,2181786368,,,1380718,45.7,45.96,1100,362076,85.32,,,28.39,45.82,False,,1200,48.43,45.76,,https://logo.clearbit.com/jinkosolar.com
