,website,maxAge,address1,fax,industry,address2,ebitdaMargins,profitMargins,grossMargins,operatingCashflow,revenueGrowth,operatingMargins,ebitda,targetLowPrice,recommendationKey,grossProfits,freeCashflow,targetMedianPrice,currentPrice,earningsGrowth,currentRatio,returnOnAssets,numberOfAnalystOpinions,targetMeanPrice,debtToEquity,returnOnEquity,targetHighPrice,totalCash,totalDebt,totalRevenue,totalCashPerShare,financialCurrency,revenuePerShare,quickRatio,recommendationMean,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,quoteType,symbol,messageBoardId,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,totalAssets,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,yield,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,beta,enterpriseValue,priceHint,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,priceToSalesTrailing12Months,dateShortInterest,pegRatio,ytdReturn,forwardPE,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,toCurrency,averageVolume10days,expireDate,algorithm,dividendRate,exDividendDate,circulatingSupply,startDate,regularMarketDayLow,currency,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,dayLow,ask,askSize,volume,fiftyTwoWeekHigh,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,regularMarketPrice,preMarketPrice,logo_url
0,http://www.jamf.com,1,100 Washington Avenue South,612 332 9054,Software—Application,Suite 1100,0.10537,-0.06047,0.82021004,64121000,0.344,-0.026819998,30583000,35,buy,219416000,59965500,44,31.82,,1.484,-0.00484,10,44.2,3.424,-0.02668,57,196190000,28054000,290228992,1.667,USD,2.579,1.344,2.1,NMS,Jamf Holding Corp.,Jamf Holding Corp.,America/New_York,EST,False,-18000000,EQUITY,JAMF,finmb_543630982,us_market,,13.066,,123.995,,,,,117885000,,,,,3079651,0.026199998,,1609372800,0.88647,-17550000,,,,,0.014049999,1672444800,,1617148800,6.01,1619740800,52018027,,3792137472,2,,,,,,,11.168409,1622160000,4.31,,151.52382,,0.0695,3471116,,,32.43,32.43,35.6457,,0,,33.005,,936790,32.43,39.0386,,32.43,,936790,,,,,,,31.48,USD,1069896,,,,3788011776,,,1108714,31.48,31.8,800,1069896,49.27,,,27.77,31.78,False,,2200,33.005,31.82,,https://logo.clearbit.com/jamf.com
