,maxAge,address1,industry,ebitdaMargins,profitMargins,grossMargins,operatingCashflow,revenueGrowth,operatingMargins,ebitda,targetLowPrice,recommendationKey,grossProfits,freeCashflow,targetMedianPrice,currentPrice,earningsGrowth,currentRatio,returnOnAssets,numberOfAnalystOpinions,targetMeanPrice,debtToEquity,returnOnEquity,targetHighPrice,totalCash,totalDebt,totalRevenue,totalCashPerShare,financialCurrency,revenuePerShare,quickRatio,recommendationMean,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,underlyingSymbol,quoteType,symbol,underlyingExchangeSymbol,headSymbol,messageBoardId,uuid,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,totalAssets,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,yield,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,beta,enterpriseValue,priceHint,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,priceToSalesTrailing12Months,dateShortInterest,pegRatio,ytdReturn,forwardPE,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,averageVolume10days,expireDate,algorithm,dividendRate,exDividendDate,circulatingSupply,startDate,regularMarketDayLow,currency,trailingPE,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,dayLow,ask,askSize,volume,fiftyTwoWeekHigh,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,regularMarketPrice,preMarketPrice,logo_url
0,1,2331 CityWest Boulevard,Oil & Gas Midstream,0.56256,0.48636,0.66322,979000000,0.161,0.42896998,598000000,35,hold,698000000,-158624992,39,36.19,-0.131,0.242,0.04013,10,38.95,137.725,0.18176001,41,2000000,3910000128,1063000000,0.009,USD,4.655,0.164,2.6,NYQ,Phillips 66 Partners LP,Phillips 66 Partners LP,America/New_York,EST,False,-18000000,,EQUITY,PSXP,,,finmb_233582617,1f757199-7c8b-3b18-828e-5b42cbe8eece,us_market,,12.303,,21.871,,,4.16,,228340000,,,,7.957,4217642,0.0185,,1609372800,0.17719999,467000000,2.207,,,4.5481963,0.74434,1672444800,,1625011200,10.56,1628812800,58377442,1.170851,13078593536,2,,,,,,-0.118,7.7738705,1631664000,2.18,,8.699519,,0.0722,4360777,,,36.04,36.13,36.4196,0.09711432,1.7073,,36.5,,918785,36.04,37.6502,3.5,36.13,918785,,,3.5,1627516800,,,35.65,USD,16.397825,177091,,,,8263624192,,,725286,35.65,35.76,900,177091,42.17,,7.07,24.21,35.74,False,0.098000005,800,36.5,36.19,,https://logo.clearbit.com/phillips66partners.com
