,website,maxAge,address1,industry,address2,ebitdaMargins,profitMargins,grossMargins,operatingCashflow,revenueGrowth,operatingMargins,ebitda,targetLowPrice,recommendationKey,grossProfits,freeCashflow,targetMedianPrice,currentPrice,earningsGrowth,currentRatio,returnOnAssets,numberOfAnalystOpinions,targetMeanPrice,debtToEquity,returnOnEquity,targetHighPrice,totalCash,totalDebt,totalRevenue,totalCashPerShare,financialCurrency,revenuePerShare,quickRatio,recommendationMean,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,underlyingSymbol,quoteType,symbol,underlyingExchangeSymbol,headSymbol,messageBoardId,uuid,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,totalAssets,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,yield,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,beta,enterpriseValue,priceHint,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,priceToSalesTrailing12Months,dateShortInterest,pegRatio,ytdReturn,forwardPE,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,averageVolume10days,expireDate,algorithm,dividendRate,exDividendDate,circulatingSupply,startDate,regularMarketDayLow,currency,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,dayLow,ask,askSize,volume,fiftyTwoWeekHigh,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,regularMarketPrice,preMarketPrice,logo_url
0,http://www.i3verticals.com,1,40 Burton Hills Boulevard,Information Technology Services,Suite 415,0.10266,-0.01949,0.70602,38748000,0.222,0.00336,16530000,31,buy,102904000,48552248,39.5,21.46,-0.959,0.546,0.00071000005,8,38.5,68.882,-0.04018,44,2352000,193880000,161020992,0.107,USD,9.111,0.342,2.1,NMS,"i3 Verticals, Inc.","i3 Verticals, Inc.",America/New_York,EST,False,-18000000,,EQUITY,IIIV,,,finmb_225709389,176a22b8-2f0c-3563-b0ff-191da0653b0a,us_market,,5.881,,57.285,,,1.24,,21235000,,,,8.223,1307937,0.040700004,,1601424000,0.9438,-3139000,-0.198,,,2.6097531,0.0053899996,1664496000,,1617148800,11.3,1617148800,21808207,1.60572,946920704,2,,,,,,-0.403,4.2802453,1619740800,-0.67,,17.30645,,0.111999996,1327087,,,22.18,22.13,28.58045,,0,,22.5977,,349710,22.18,22.4418,,22.13,349710,,,,,,,21.32,USD,225211,,,,689209344,,,249209,21.32,21.78,1000,225211,35.99,,,17.8,21.65,False,,800,22.5977,21.46,,https://logo.clearbit.com/i3verticals.com
