,website,maxAge,address1,fax,industry,address2,ebitdaMargins,profitMargins,grossMargins,operatingCashflow,revenueGrowth,operatingMargins,ebitda,targetLowPrice,recommendationKey,grossProfits,freeCashflow,targetMedianPrice,currentPrice,earningsGrowth,currentRatio,returnOnAssets,numberOfAnalystOpinions,targetMeanPrice,debtToEquity,returnOnEquity,targetHighPrice,totalCash,totalDebt,totalRevenue,totalCashPerShare,financialCurrency,revenuePerShare,quickRatio,recommendationMean,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,quoteType,symbol,messageBoardId,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,totalAssets,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,yield,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,beta,enterpriseValue,priceHint,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,lastDividendDate,morningStarOverallRating,earningsQuarterlyGrowth,priceToSalesTrailing12Months,dateShortInterest,pegRatio,ytdReturn,forwardPE,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,impliedSharesOutstanding,category,fiveYearAverageReturn,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,toCurrency,averageVolume10days,expireDate,algorithm,dividendRate,exDividendDate,circulatingSupply,startDate,regularMarketDayLow,currency,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,dayLow,ask,askSize,volume,fiftyTwoWeekHigh,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,regularMarketPrice,preMarketPrice,logo_url
0,https://www.evolenthealth.com,1,800 North Glebe Road,571 389 6001,Health Information Services,Suite 500,0.00328,-0.0464,0.24233,-40760000,-0.071,-0.03007,3296000,35,strong_buy,233109000,-28833376,37,26.98,,1.302,-0.01427,5,38.4,49.677,-0.0793,44,252496000,301780000,1003929024,2.873,USD,11.547,1.165,1.5,NYQ,"Evolent Health, Inc","Evolent Health, Inc.",America/New_York,EST,False,-18000000,EQUITY,EVH,finmb_225523981,us_market,,2.411,,734.252,0.8391274,,0.12,,89410496,,,,7.07,7509471,0.084,,1609372800,0.98304003,-50870000,-0.536,,0.2918527,3.8161242,0.081429996,1672444800,,1632960000,12.79,1635465600,72331719,2.118961,2420095488,2,,,,,,,,2.4028542,1638230400,-12.53,,224.83333,,0.0848,8407393,,,,27.57,27.74,23.5899,,0,,28.285,,538250,27.57,29.2098,,27.74,,538250,,,,,,,26.93,USD,299322,,,,2412295168,,,844162,26.93,27,800,299322,34.6,,,14.67,26.98,False,,800,28.285,26.98,,https://logo.clearbit.com/evolenthealth.com
