,website,maxAge,address1,industry,address2,ebitdaMargins,profitMargins,grossMargins,operatingCashflow,revenueGrowth,operatingMargins,ebitda,targetLowPrice,recommendationKey,grossProfits,freeCashflow,targetMedianPrice,currentPrice,earningsGrowth,currentRatio,returnOnAssets,numberOfAnalystOpinions,targetMeanPrice,debtToEquity,returnOnEquity,targetHighPrice,totalCash,totalDebt,totalRevenue,totalCashPerShare,financialCurrency,revenuePerShare,quickRatio,recommendationMean,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,underlyingSymbol,quoteType,symbol,underlyingExchangeSymbol,headSymbol,messageBoardId,uuid,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,totalAssets,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,yield,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,beta,enterpriseValue,priceHint,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,priceToSalesTrailing12Months,dateShortInterest,pegRatio,ytdReturn,forwardPE,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,averageVolume10days,expireDate,algorithm,dividendRate,exDividendDate,circulatingSupply,startDate,regularMarketDayLow,currency,trailingPE,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,dayLow,ask,askSize,volume,fiftyTwoWeekHigh,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,regularMarketPrice,preMarketPrice,logo_url
0,http://www.kaiseraluminum.com,1,27422 Portola Parkway,Aluminum,Suite 200,0.074489996,-0.00685,0.12081,89500000,1.935,0.03746,155500000,110,hold,231400000,-203900000,122,95.14,,2.75,0.022820001,4,126,151.609,-0.01986,150,295700000,1093100032,2087600000,18.735,USD,131.941,1.668,3,NMS,Kaiser Aluminum Corporation,Kaiser Aluminum Corporation,America/New_York,EST,False,-18000000,,EQUITY,KALU,,,finmb_319334,16cb45e9-ec5a-3eb4-8cd0-d8b5bf410c5d,us_market,,1.189,,15.958,,,6.86,,15847900,,,,46.612,278779,0.0176,,1609372800,1.04488,-14300000,0.266,,,2.0411053,0.012259999,1672444800,,1632960000,2.47,1632960000,15481224,1.21922,2481479936,2,,,,,,,0.72225004,1635465600,-10.61,,13.868804,,0.024400001,315666,,,96.92,92.94,116.5006,0.02868345,,,96.44,,104280,96.92,103.2536,2.78,92.94,104280,,,2.88,1634860800,,,92.02,USD,357.66916,126994,,,,1507769216,,,105368,92.02,94.69,1100,126994,141.07,,2.51,84.78,94.08,False,0.026700001,800,96.44,95.14,,https://logo.clearbit.com/kaiseraluminum.com
