,website,maxAge,address1,fax,industry,address2,ebitdaMargins,profitMargins,grossMargins,operatingCashflow,revenueGrowth,operatingMargins,ebitda,targetLowPrice,recommendationKey,grossProfits,freeCashflow,targetMedianPrice,currentPrice,earningsGrowth,currentRatio,returnOnAssets,numberOfAnalystOpinions,targetMeanPrice,debtToEquity,returnOnEquity,targetHighPrice,totalCash,totalDebt,totalRevenue,totalCashPerShare,financialCurrency,revenuePerShare,quickRatio,recommendationMean,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,underlyingSymbol,quoteType,symbol,underlyingExchangeSymbol,headSymbol,messageBoardId,uuid,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,totalAssets,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,yield,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,beta,enterpriseValue,priceHint,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,priceToSalesTrailing12Months,dateShortInterest,pegRatio,ytdReturn,forwardPE,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,averageVolume10days,expireDate,algorithm,dividendRate,exDividendDate,circulatingSupply,startDate,regularMarketDayLow,currency,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,dayLow,ask,askSize,volume,fiftyTwoWeekHigh,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,regularMarketPrice,preMarketPrice,logo_url
0,http://www.optinose.com,1,1020 Stony Hill Road,267 395 2119,Drug Manufacturers—Specialty & Generic,Suite 300,-1.26992,-1.52386,0.86105,-85206000,0.787,-1.2895199,-78862000,10,buy,41597000,-50459876,12,1.63,,2.833,-0.34214002,5,14,,,20,93916000,129243000,62100000,1.762,USD,1.198,2.449,1.8,NMS,"OptiNose, Inc.","OptiNose, Inc.",America/New_York,EST,False,-18000000,,EQUITY,OPTN,,,finmb_252053415,9935cfef-8b2d-350a-a595-96d5fb99e4f0,us_market,,2.724,,-2.145,,,-0.65,,53112600,,,,-0.314,4284259,0.080699995,,1609372800,0.73216003,-94632000,-1.938,,,,0.18768999,1672444800,,1625011200,11.47,1625011200,35238856,0.984407,169132624,4,,,,,,,1.3940988,1627603200,-0.02,,-2.5076923,,0.14130001,4076176,,,1.68,1.7,2.9904,,0,,1.7,,487450,1.68,2.3967,,1.7,487450,,,,,,,1.6,USD,233221,,,,86573536,,,390528,1.6,1.61,1100,233221,5,,,1.455,1.6,False,,1400,1.7,1.63,,https://logo.clearbit.com/optinose.com
