,maxAge,address1,industry,ebitdaMargins,profitMargins,grossMargins,operatingCashflow,revenueGrowth,operatingMargins,ebitda,targetLowPrice,recommendationKey,grossProfits,freeCashflow,targetMedianPrice,currentPrice,earningsGrowth,currentRatio,returnOnAssets,numberOfAnalystOpinions,targetMeanPrice,debtToEquity,returnOnEquity,targetHighPrice,totalCash,totalDebt,totalRevenue,totalCashPerShare,financialCurrency,revenuePerShare,quickRatio,recommendationMean,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,quoteType,symbol,messageBoardId,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,totalAssets,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,yield,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,beta,enterpriseValue,priceHint,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,priceToSalesTrailing12Months,dateShortInterest,pegRatio,ytdReturn,forwardPE,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,toCurrency,averageVolume10days,expireDate,algorithm,dividendRate,exDividendDate,circulatingSupply,startDate,regularMarketDayLow,currency,trailingPE,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,dayLow,ask,askSize,volume,fiftyTwoWeekHigh,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,regularMarketPrice,preMarketPrice,logo_url
0,1,500 South Buena Vista Street,Entertainment,0.13008,0.029590001,0.05427,5567000064,0.26,0.05427,8769999872,147,buy,3659000000,8258124800,215,152.71,,1.083,0.01129,26,210.23,53.222,0.025390001,230,15959000064,54406000640,67418001408,8.961,USD,37.124,0.944,1.9,NYQ,Walt Disney Company (The),The Walt Disney Company,America/New_York,EST,False,-18000000,EQUITY,DIS,finmb_191564,us_market,,4.771,,36.677,,,5.02,,1816930048,,,,47.078,22380668,0.0123000005,,1633132800,0.66442,2024000000,-2.491,,,3.2437658,0.00096000003,1696204800,,1633132800,1.69,1634256000,1779094330,1.188571,321654554624,2,,1181692800,10000:9865,,,,4.117222,1636934400,1.46,,30.42032,,0.0123000005,24561619,,,152.94,153.58,176.79034,0.00575389,0,,154.66,,16083860,152.94,164.2382,0.88,153.58,,16083860,,,,1576195200,,,151.45,USD,139.58867,9137112,,,,277574877184,,,12109432,151.45,152.84,800,9137112,203.02,,,142.04,152.71,False,,1200,154.66,152.71,,https://logo.clearbit.com/thewaltdisneycompany.com
