,maxAge,address1,fax,industry,address2,ebitdaMargins,profitMargins,grossMargins,operatingCashflow,revenueGrowth,operatingMargins,ebitda,targetLowPrice,recommendationKey,grossProfits,freeCashflow,targetMedianPrice,currentPrice,earningsGrowth,currentRatio,returnOnAssets,numberOfAnalystOpinions,targetMeanPrice,debtToEquity,returnOnEquity,targetHighPrice,totalCash,totalDebt,totalRevenue,totalCashPerShare,financialCurrency,revenuePerShare,quickRatio,recommendationMean,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,underlyingSymbol,quoteType,symbol,underlyingExchangeSymbol,headSymbol,messageBoardId,uuid,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,totalAssets,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,yield,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,beta,enterpriseValue,priceHint,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,priceToSalesTrailing12Months,dateShortInterest,pegRatio,ytdReturn,forwardPE,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,averageVolume10days,expireDate,algorithm,dividendRate,exDividendDate,circulatingSupply,startDate,regularMarketDayLow,currency,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,dayLow,ask,askSize,volume,fiftyTwoWeekHigh,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,regularMarketPrice,preMarketPrice,logo_url
0,1,77 Sir John Rogersonâs Quay,353 1 902 3510,Biotechnology,Block C Grand Canal Docklands,-1.05304,-1.1586499,-0.39262,-35545000,307.056,-1.07516,-63970000,57,buy,-74031000,19907750,71,43.7,,7.741,-0.10014,8,69.38,5.256,-0.26934,82,399831008,15149000,60748000,8.876,USD,1.478,7.558,1.6,NMS,Prothena Corporation plc,Prothena Corporation plc,America/New_York,EST,False,-18000000,,EQUITY,PRTA,,,finmb_215515336,2c74736f-3970-3936-8149-66656e11ad39,us_market,,46.599,,-44.252,,,-3.64,,44012200,,,,4.609,1442182,0.032,,1609372800,0.91332,-70386000,-2.785,,,9.481449,0.00048000002,1672444800,,1625011200,4.26,1626307200,23582340,1.493995,2830804992,2,,,,,,,31.660847,1628812800,-82.68,,-12.005494,,0.0414,1504787,,,45,45.13,46.914726,,0,,46.21,,454620,45,58.0211,,45.13,454620,,,,,,,43.19,USD,467473,,,,1923333120,,,333464,43.19,44.29,800,467473,79.749,,,10.72,44.47,False,,900,46.21,43.7,,https://logo.clearbit.com/prothena.com
