,website,maxAge,address1,fax,industry,ebitdaMargins,profitMargins,grossMargins,operatingCashflow,revenueGrowth,operatingMargins,ebitda,targetLowPrice,recommendationKey,grossProfits,freeCashflow,targetMedianPrice,currentPrice,earningsGrowth,currentRatio,returnOnAssets,numberOfAnalystOpinions,targetMeanPrice,debtToEquity,returnOnEquity,targetHighPrice,totalCash,totalDebt,totalRevenue,totalCashPerShare,financialCurrency,revenuePerShare,quickRatio,recommendationMean,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,underlyingSymbol,quoteType,symbol,underlyingExchangeSymbol,headSymbol,messageBoardId,uuid,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,totalAssets,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,yield,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,beta,enterpriseValue,priceHint,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,priceToSalesTrailing12Months,dateShortInterest,pegRatio,ytdReturn,forwardPE,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,averageVolume10days,expireDate,algorithm,dividendRate,exDividendDate,circulatingSupply,startDate,regularMarketDayLow,currency,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,dayLow,ask,askSize,volume,fiftyTwoWeekHigh,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,regularMarketPrice,preMarketPrice,logo_url
0,http://www.lifetimebrands.com,1,1000 Stewart Avenue,516 555 0101,"Furnishings, Fixtures & Appliances",0.10569,0.04437,0.34925997,20735000,0.243,0.07755,90494000,22,buy,273998000,11869625,23.5,16.25,,2.434,0.05485,2,23.5,148.496,0.174,25,33345000,359064000,856248000,1.515,USD,40.605,0.99,2,NMS,"Lifetime Brands, Inc.","Lifetime Brands, Inc.",America/New_York,EST,False,-18000000,,EQUITY,LCUT,,,finmb_315654,1420cc3d-2c2e-34c0-8e38-5d36d02ae44b,us_market,,0.857,,8.113,,,1.35,,21979900,,,,10.578,142867,0.0064999997,,1609372800,0.45143002,37990000,-0.144,,,1.5362072,0.40558997,1672444800,,1625011200,2.75,1628812800,11955098,1.364628,734161920,2,,855792000,11:10,,,,0.41713777,1631664000,1.28,,12.037037,,0.0109,133323,,,16.17,16.56,16.34095,0.010513296,0.1174,,16.44,,28046,16.17,17.6292,0.17,16.56,28046,,,0.17,1635465600,,,15.99,USD,18043,,,,357173376,,,35613,15.99,17.19,800,18043,19.93,,1.54,12.35,15.97,False,0.0092,4000,16.44,16.25,,https://logo.clearbit.com/lifetimebrands.com
