,website,maxAge,address1,industry,ebitdaMargins,profitMargins,grossMargins,operatingCashflow,revenueGrowth,operatingMargins,ebitda,targetLowPrice,recommendationKey,grossProfits,freeCashflow,targetMedianPrice,currentPrice,earningsGrowth,currentRatio,returnOnAssets,numberOfAnalystOpinions,targetMeanPrice,debtToEquity,returnOnEquity,targetHighPrice,totalCash,totalDebt,totalRevenue,totalCashPerShare,financialCurrency,revenuePerShare,quickRatio,recommendationMean,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,quoteType,symbol,messageBoardId,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,totalAssets,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,yield,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,beta,enterpriseValue,priceHint,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,priceToSalesTrailing12Months,dateShortInterest,pegRatio,ytdReturn,forwardPE,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,toCurrency,averageVolume10days,expireDate,algorithm,dividendRate,exDividendDate,circulatingSupply,startDate,regularMarketDayLow,currency,trailingPE,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,dayLow,ask,askSize,volume,fiftyTwoWeekHigh,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,regularMarketPrice,preMarketPrice,logo_url
0,http://www.criver.com,1,251 Ballardvale Street,Diagnostics & Research,0.24294001,0.11576,0.37645,669920000,0.205,0.1673,832350976,354,buy,1078914000,374029632,461,357.74,-0.01,1.402,0.058379997,12,448,128.648,0.18369,485,213568992,3170693888,3426099968,4.232,USD,68.366,0.888,1.8,NYQ,Charles River Laboratories Inte,"Charles River Laboratories International, Inc.",America/New_York,EST,False,-18000000,EQUITY,CRL,finmb_91093,us_market,,6.435,,26.486,,,11.46,,50252800,,,,43.491,811158,0.0161,,1608940800,0.95789003,396595008,7.364,,,8.22561,0.01447,1672012800,,1632528000,1.99,1634256000,49718031,1.183896,22045995008,2,,,,,,0.005,5.2692957,1636934400,2.63,,31.216404,,0.020499999,651728,,,357.05,356.71,371.51834,,0,,365.05,,344919,357.05,393.8626,,356.71,,344919,,,,,,,356.46,USD,46.333374,248177,,,,18053134336,,,401952,356.46,357.58,900,248177,460.21,,,237.27,357.17,False,,900,365.05,357.74,,https://logo.clearbit.com/criver.com
