,website,maxAge,address1,industry,ebitdaMargins,profitMargins,grossMargins,operatingCashflow,revenueGrowth,operatingMargins,ebitda,targetLowPrice,recommendationKey,grossProfits,freeCashflow,targetMedianPrice,currentPrice,earningsGrowth,currentRatio,returnOnAssets,numberOfAnalystOpinions,targetMeanPrice,debtToEquity,returnOnEquity,targetHighPrice,totalCash,totalDebt,totalRevenue,totalCashPerShare,financialCurrency,revenuePerShare,quickRatio,recommendationMean,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,underlyingSymbol,quoteType,symbol,underlyingExchangeSymbol,headSymbol,messageBoardId,uuid,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,totalAssets,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,yield,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,beta,enterpriseValue,priceHint,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,lastDividendDate,morningStarOverallRating,earningsQuarterlyGrowth,priceToSalesTrailing12Months,dateShortInterest,pegRatio,ytdReturn,forwardPE,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,impliedSharesOutstanding,category,fiveYearAverageReturn,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,averageVolume10days,expireDate,algorithm,dividendRate,exDividendDate,circulatingSupply,startDate,regularMarketDayLow,currency,trailingPE,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,dayLow,ask,askSize,volume,fiftyTwoWeekHigh,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,regularMarketPrice,preMarketPrice,logo_url
0,https://www.nvidia.com,1,2788 San Tomas Expressway,Semiconductors,0.40203,0.33806,0.64398,8142000128,0.503,0.35454,9758999552,177.5,buy,10557000000,5935249920,350,301.98,0.83,7.145,0.15934,41,339.25,49.697,0.41939998,400,19298000896,11827000320,24273999872,7.719,USD,9.75,6.437,1.9,NMS,NVIDIA Corporation,NVIDIA Corporation,America/New_York,EST,True,-18000000,,EQUITY,NVDA,,,finmb_32307,7f5f6a07-b148-30f4-98a2-2caa3df2aed0,us_market,,30.793,,76.594,1.2690334,,5.2,,2492000000,,,,9.512,22553817,0.009,,1612051200,0.66853994,8206000128,3.243,0.04,0.2918527,31.747267,0.04082,1675123200,,1635638400,0.44,1635465600,2400250000,1.359716,747478974464,2,,1626739200,4:1,,1638316800,,0.844,8.591749,1638230400,1.86,,17.516243,,0.0094,26110184,,,,304.9,311.5,199.32803,0.0020990488,0.0572,,313.05,,52826650,304.9,270.342,0.64,311.5,52826650,,,0.16,1630368000,,,298.611,USD,35.695038,48882509,,,,188133539840,,,36588320,298.611,301.3,4000,48882509,346.47,,0.29,115.665,301.32,False,0.0007,800,313.05,301.98,,https://logo.clearbit.com/nvidia.com
