,address1,fax,industry,address2,ebitdaMargins,profitMargins,grossMargins,operatingCashflow,revenueGrowth,operatingMargins,ebitda,targetLowPrice,recommendationKey,grossProfits,freeCashflow,targetMedianPrice,currentPrice,earningsGrowth,currentRatio,returnOnAssets,numberOfAnalystOpinions,targetMeanPrice,debtToEquity,returnOnEquity,targetHighPrice,totalCash,totalDebt,totalRevenue,totalCashPerShare,financialCurrency,revenuePerShare,quickRatio,recommendationMean,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,quoteType,symbol,messageBoardId,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,totalAssets,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,yield,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,beta,enterpriseValue,priceHint,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,lastDividendDate,morningStarOverallRating,earningsQuarterlyGrowth,priceToSalesTrailing12Months,dateShortInterest,pegRatio,ytdReturn,forwardPE,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,impliedSharesOutstanding,category,fiveYearAverageReturn,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,toCurrency,averageVolume10days,expireDate,algorithm,dividendRate,exDividendDate,circulatingSupply,startDate,regularMarketDayLow,currency,trailingPE,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,dayLow,ask,askSize,volume,fiftyTwoWeekHigh,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,regularMarketPrice,preMarketPrice,logo_url
0,Hsinchu Science Park,886 3 577 9392,Semiconductors,No. 3 Li-Hsin Road II Hsinchu Science Park,0.42445,0.22438,0.30016002,79601999872,0.246,0.19829,84554612736,7.3,buy,38997101000,36557299712,15.03,11.33,0.88,2.503,0.061950002,4,14.34,31.259,0.18250999,20,151057481728,80523075584,199207780352,60.875,TWD,83.115,2.193,2.5,NYQ,United Microelectronics Corpora,United Microelectronics Corporation,America/New_York,EST,False,-18000000,EQUITY,UMC,finmb_528092,us_market,,-0.212,,-0.5,0.3783455,,1.02,,2475650048,,,,103.75,33783918,0.0136,,1609372800,0.04863,44697985024,0.665,0.286639,0.2918527,0.10920482,0,1672444800,,1632960000,4.64,1635465600,2287439317,0.956637,-42264784896,2,,1218153600,1:1,,1626825600,,0.917,0.1426472,1638230400,0.53,,11.107843,,,26817841,,,,11.33,11.44,10.1456,0.141218,0.439,,11.465,,8941720,11.33,11.0454,1.6,11.44,,8941720,,,0.29,1626825600,,,11.225,USD,17.037594,5936290,,,,28416432128,,,7578107,11.225,11.37,4000,5936290,12.68,,3.73,7.83,11.32,False,0.0253,3200,11.465,11.33,,https://logo.clearbit.com/umc.com
