,maxAge,address1,industry,address2,ebitdaMargins,profitMargins,grossMargins,operatingCashflow,revenueGrowth,operatingMargins,ebitda,targetLowPrice,recommendationKey,grossProfits,freeCashflow,targetMedianPrice,currentPrice,earningsGrowth,currentRatio,returnOnAssets,numberOfAnalystOpinions,targetMeanPrice,debtToEquity,returnOnEquity,targetHighPrice,totalCash,totalDebt,totalRevenue,totalCashPerShare,financialCurrency,revenuePerShare,quickRatio,recommendationMean,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,quoteType,symbol,messageBoardId,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,totalAssets,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,yield,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,beta,enterpriseValue,priceHint,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,lastDividendDate,morningStarOverallRating,earningsQuarterlyGrowth,priceToSalesTrailing12Months,dateShortInterest,pegRatio,ytdReturn,forwardPE,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,impliedSharesOutstanding,category,fiveYearAverageReturn,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,toCurrency,averageVolume10days,expireDate,algorithm,dividendRate,exDividendDate,circulatingSupply,startDate,regularMarketDayLow,currency,trailingPE,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,dayLow,ask,askSize,volume,fiftyTwoWeekHigh,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,regularMarketPrice,preMarketPrice,logo_url
0,1,NetEase Building,Electronic Gaming & Multimedia,No. 599 Wangshang Road Binjiang District,0.21957001,0.14626001,0.52992,24772376576,0.189,0.17858,18223044608,113.35,strong_buy,38983402000,14793283584,113.35,102.84,0.092,2.223,0.06333,1,113.35,21.111,0.12679,113.35,91333386240,20361402368,82994200576,137.307,CNY,124.002,1.974,1.5,NMS,"NetEase, Inc.","NetEase, Inc.",America/New_York,EST,False,-18000000,EQUITY,NTES,finmb_416512,us_market,,0.122,,0.555,0.18370163,,4.92,,670980992,,,,125.951,9464896,0.014099999,,1609372800,0.34943,12138389504,2.81,0.225,0.2918527,0.816508,0.013350001,1672444800,,1632960000,3.59,1635465600,359316068,0.568831,10105097216,2,,1601596800,5:1,,1638230400,,0.061,0.8439887,1638230400,,,20.902437,,,8140157,,,,103.3,104.21,102.7862,0.049680542,0.288,,105.58,,4416690,103.3,103.0772,5.132,104.21,,4416690,,,0.82,1638230400,,,102.005,USD,36.597866,5061492,,,,70046171136,,,3628513,102.005,105.5,1300,5061492,134.33,,1.14,77.975,102,False,0.008,800,105.58,102.84,,https://logo.clearbit.com/ir.netease.com
