,maxAge,address1,fax,industry,address2,ebitdaMargins,profitMargins,grossMargins,operatingCashflow,revenueGrowth,operatingMargins,ebitda,targetLowPrice,recommendationKey,grossProfits,freeCashflow,targetMedianPrice,currentPrice,earningsGrowth,currentRatio,returnOnAssets,numberOfAnalystOpinions,targetMeanPrice,debtToEquity,returnOnEquity,targetHighPrice,totalCash,totalDebt,totalRevenue,totalCashPerShare,financialCurrency,revenuePerShare,quickRatio,recommendationMean,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,underlyingSymbol,quoteType,symbol,underlyingExchangeSymbol,headSymbol,messageBoardId,uuid,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,totalAssets,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,yield,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,beta,enterpriseValue,priceHint,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,lastDividendDate,morningStarOverallRating,earningsQuarterlyGrowth,priceToSalesTrailing12Months,dateShortInterest,pegRatio,ytdReturn,forwardPE,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,impliedSharesOutstanding,category,fiveYearAverageReturn,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,averageVolume10days,expireDate,algorithm,dividendRate,exDividendDate,circulatingSupply,startDate,regularMarketDayLow,currency,trailingPE,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,dayLow,ask,askSize,volume,fiftyTwoWeekHigh,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,regularMarketPrice,preMarketPrice,logo_url
0,1,Matsunichi Building,86 755 8601 3399,Internet Content & Information,"17th Floor Midwest District of Hi-tech Park Kejizhongyi Road, Nanshan District",0.14347,0.11541,0.30993,6280999936,0.03,0.11895,4586999808,5.1,buy,9302000000,4002125056,12,6.78,-0.353,2.621,0.03644,21,12.46,10.771,0.07695,23.99,20241000448,5452000256,31971999744,12.246,CNY,19.198,2.302,2.2,NYQ,Tencent Music Entertainment Gro,Tencent Music Entertainment Group,America/New_York,EST,False,-18000000,,EQUITY,TME,,,finmb_551009282,20ef5f70-7ac7-3300-9c2b-6ae71fe299a6,us_market,,-0.091,,-0.637,-0.6408898,,0.39,,1692569984,,,,30.223,34427366,0.020299999,,1609372800,0.55236,3689999872,0.345,,0.2918527,0.22433247,0.086219996,1672444800,,1632960000,2.5,1635465600,607962195,1.026315,-2920780544,2,,,,,,,-0.346,0.3615281,1638230400,211.04,,11.894737,,,35415842,,,,6.65,6.67,12.9085,,0,,6.82,,16667610,6.65,7.654,,6.67,16667610,,,,,,,6.6,USD,17.61039,12042666,,,,11475624960,,,13763750,6.6,6.84,4000,12042666,32.2481,,,5.905,6.8,False,,3100,6.82,6.78,,https://logo.clearbit.com/tencentmusic.com
