,maxAge,address1,industry,ebitdaMargins,profitMargins,grossMargins,operatingCashflow,revenueGrowth,operatingMargins,ebitda,targetLowPrice,recommendationKey,grossProfits,freeCashflow,targetMedianPrice,currentPrice,earningsGrowth,currentRatio,returnOnAssets,numberOfAnalystOpinions,targetMeanPrice,debtToEquity,returnOnEquity,targetHighPrice,totalCash,totalDebt,totalRevenue,totalCashPerShare,financialCurrency,revenuePerShare,quickRatio,recommendationMean,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,underlyingSymbol,quoteType,symbol,underlyingExchangeSymbol,headSymbol,messageBoardId,uuid,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,totalAssets,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,yield,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,beta,enterpriseValue,priceHint,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,priceToSalesTrailing12Months,dateShortInterest,pegRatio,ytdReturn,forwardPE,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,averageVolume10days,expireDate,algorithm,dividendRate,exDividendDate,circulatingSupply,startDate,regularMarketDayLow,currency,trailingPE,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,dayLow,ask,askSize,volume,fiftyTwoWeekHigh,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,regularMarketPrice,preMarketPrice,logo_url
0,1,6 Route de Tr̬ves,Specialty Chemicals,0.17427,0.09604,0.28026,119730000,0.979,0.10487001,236795008,16,buy,292349000,-44309500,26.5,18.14,,1.701,0.0638,6,25.83,266.452,0.57624,32,77120000,804977984,1358781056,1.272,USD,22.432,1.076,2,NYQ,Orion Engineered Carbons S.A,Orion Engineered Carbons S.A.,America/New_York,EST,False,-18000000,,EQUITY,OEC,,,finmb_265752678,af17a16f-1fee-397b-b6cb-1de898d8bbd3,us_market,,1.292,,7.417,,,2.05,,60590500,,,,3.348,1218046,0.0201,,1609372800,0.89556,130499000,0.391,,,5.41816,0.010620001,1672444800,,1625011200,4.49,1625011200,59618907,1.845077,1756198784,2,,,,,,,0.80889535,1627603200,2.53,,8.848781,,0.0228,891741,,,18.19,18.3,18.93725,0,0,,18.42,,253121,18.19,18.8594,0,18.3,253121,,,,1583712000,,,18.17,USD,46.39386,32015,,,,1099111680,,,242506,18.17,18.3,1100,32015,22.45,,,15.02,18.27,False,,800,18.42,18.14,,https://logo.clearbit.com/orioncarbons.com
