,website,maxAge,address1,industry,address2,ebitdaMargins,profitMargins,grossMargins,operatingCashflow,revenueGrowth,operatingMargins,ebitda,targetLowPrice,recommendationKey,grossProfits,freeCashflow,targetMedianPrice,currentPrice,earningsGrowth,currentRatio,returnOnAssets,numberOfAnalystOpinions,targetMeanPrice,debtToEquity,returnOnEquity,targetHighPrice,totalCash,totalDebt,totalRevenue,totalCashPerShare,financialCurrency,revenuePerShare,quickRatio,recommendationMean,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,underlyingSymbol,quoteType,symbol,underlyingExchangeSymbol,headSymbol,messageBoardId,uuid,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,totalAssets,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,yield,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,beta,enterpriseValue,priceHint,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,lastDividendDate,morningStarOverallRating,earningsQuarterlyGrowth,priceToSalesTrailing12Months,dateShortInterest,pegRatio,ytdReturn,forwardPE,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,impliedSharesOutstanding,category,fiveYearAverageReturn,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,averageVolume10days,expireDate,algorithm,dividendRate,exDividendDate,circulatingSupply,startDate,regularMarketDayLow,currency,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,dayLow,ask,askSize,volume,fiftyTwoWeekHigh,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,regularMarketPrice,preMarketPrice,logo_url
0,https://www.codiakbio.com,1,35 Cambridge Park Drive,Biotechnology,Suite 500,0,0,0,-86492000,0.213,-4.17798,-65028000,34,strong_buy,-71066000,-47491124,39.5,13.11,,4.498,-0.32758,2,39.5,183.656,,45,98584000,62454000,16878000,4.408,USD,0.832,4.312,1.3,NGM,"Codiak BioSciences, Inc.","Codiak BioSciences, Inc.",America/New_York,EST,False,-18000000,,EQUITY,CDAK,,,finmb_314148703,f871ebf7-032c-350d-850f-71c589dc20c5,us_market,,15.232,,-3.953,-0.15745503,,-3.31,,22365800,,,,1.521,478943,0.0214,,1609372800,0.80416,-72311000,-3.566,,0.2918527,8.619329,0.00093999994,1672444800,,1632960000,10.03,1635465600,14407123,,257085008,2,,,,,,,,17.331066,1638230400,,,,,0.0366,529528,,,,13.2,13.2,17.243725,,0,,13.89,,42150,13.2,14.406,,13.2,42150,,,,,,,13.09,USD,33742,,,,288995520,,,55293,13.09,13.74,900,33742,37.85,,,11.33,13.5,False,,800,13.89,13.11,,https://logo.clearbit.com/codiakbio.com
