,website,maxAge,address1,fax,industry,ebitdaMargins,profitMargins,grossMargins,operatingCashflow,revenueGrowth,operatingMargins,ebitda,targetLowPrice,recommendationKey,grossProfits,freeCashflow,targetMedianPrice,currentPrice,earningsGrowth,currentRatio,returnOnAssets,numberOfAnalystOpinions,targetMeanPrice,debtToEquity,returnOnEquity,targetHighPrice,totalCash,totalDebt,totalRevenue,totalCashPerShare,financialCurrency,revenuePerShare,quickRatio,recommendationMean,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,quoteType,symbol,messageBoardId,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,totalAssets,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,yield,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,beta,enterpriseValue,priceHint,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,lastDividendDate,morningStarOverallRating,earningsQuarterlyGrowth,priceToSalesTrailing12Months,dateShortInterest,pegRatio,ytdReturn,forwardPE,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,impliedSharesOutstanding,category,fiveYearAverageReturn,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,toCurrency,averageVolume10days,expireDate,algorithm,dividendRate,exDividendDate,circulatingSupply,startDate,regularMarketDayLow,currency,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,dayLow,ask,askSize,volume,fiftyTwoWeekHigh,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,regularMarketPrice,preMarketPrice,logo_url
0,https://www.ballard.com,1,9000 Glenlyon Parkway,604 412 4700,Specialty Industrial Machinery,-0.7087,-0.88275003,0.15439,-55198000,-0.016,-0.76772004,-68310000,12,buy,20984000,-41521000,22,13.16,,20.922,-0.04595,18,22.71,1.271,-0.0915,42.1,1225545984,17308000,96388000,4.118,USD,0.335,20.076,2.4,NGM,"Ballard Power Systems, Inc.",Ballard Power Systems Inc.,America/New_York,EST,False,-18000000,EQUITY,BLDP,finmb_25395,us_market,,28.1,,-39.651,-0.28633404,,-0.19,,297627008,,,,4.576,23767076,0.0799,,1609372800,0.34844002,-84968000,-0.295,,0.2918527,2.875874,0.19016,1672444800,,1632960000,6.03,1635465600,240866750,1.704749,2708536576,2,,896832000,3:1,,,,,40.777733,1638230400,-2249.33,,-69.26316,,,24641045,,,,13.46,13.55,17.701,,0,,13.71,,3965220,13.46,15.8438,,13.55,,3965220,,,,,,,13.07,USD,3700671,,,,3930483968,,,3787406,13.07,13.19,2200,3700671,42.28,,,12.63,13.13,False,,1000,13.71,13.16,,https://logo.clearbit.com/ballard.com
