,maxAge,address1,industry,address2,ebitdaMargins,profitMargins,grossMargins,operatingCashflow,revenueGrowth,operatingMargins,ebitda,targetLowPrice,recommendationKey,grossProfits,freeCashflow,targetMedianPrice,currentPrice,earningsGrowth,currentRatio,returnOnAssets,numberOfAnalystOpinions,targetMeanPrice,debtToEquity,returnOnEquity,targetHighPrice,totalCash,totalDebt,totalRevenue,totalCashPerShare,financialCurrency,revenuePerShare,quickRatio,recommendationMean,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,underlyingSymbol,quoteType,symbol,underlyingExchangeSymbol,headSymbol,messageBoardId,uuid,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,totalAssets,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,yield,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,beta,enterpriseValue,priceHint,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,lastDividendDate,morningStarOverallRating,earningsQuarterlyGrowth,priceToSalesTrailing12Months,dateShortInterest,pegRatio,ytdReturn,forwardPE,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,impliedSharesOutstanding,category,fiveYearAverageReturn,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,averageVolume10days,expireDate,algorithm,dividendRate,exDividendDate,circulatingSupply,startDate,regularMarketDayLow,currency,trailingPE,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,dayLow,ask,askSize,volume,fiftyTwoWeekHigh,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,regularMarketPrice,preMarketPrice,logo_url
0,1,Clarendon House,Mortgage Finance,2 Church Street,0.74908996,0.61288,0.86158997,697592000,0.167,0.74575996,763164032,51,buy,612445000,1155465472,56,43.55,0.658,1.073,0.08879,10,56.7,7.74,0.15777999,65,375607008,322614016,1018793024,3.401,USD,9.115,0.571,1.9,NYQ,Essent Group Ltd.,Essent Group Ltd.,America/New_York,EST,False,-18000000,,EQUITY,ESNT,,,finmb_62031630,e8958996-c93e-3696-b8fd-71331314704c,us_market,,4.669,,6.232,0.017761111,,6.05,,110432000,,,,37.578,779839,0.0070999996,,1609372800,0.96935,624398016,5.569,0.19,0.2918527,1.1589228,0.025710002,1672444800,,1632960000,1.4,1635465600,107326011,1.321693,4756341248,2,,,,,1638230400,,0.649,5.0232553,1638230400,0.49,,7.174629,,0.0084,976461,,,,43.81,44.2,46.50975,0.014608536,0.13350001,,44.2,,602078,43.81,46.2624,0.64,44.2,602078,,,0.72,1630368000,,,43.27,USD,11.224226,99589,,,,4914225664,,,523553,43.27,43.56,800,99589,54.22,,,39.62,43.44,False,0.0147,800,44.2,43.55,,https://logo.clearbit.com/essentgroup.com
