,address1,industry,address2,ebitdaMargins,profitMargins,grossMargins,operatingCashflow,revenueGrowth,operatingMargins,ebitda,targetLowPrice,recommendationKey,grossProfits,freeCashflow,targetMedianPrice,currentPrice,earningsGrowth,currentRatio,returnOnAssets,numberOfAnalystOpinions,targetMeanPrice,debtToEquity,returnOnEquity,targetHighPrice,totalCash,totalDebt,totalRevenue,totalCashPerShare,financialCurrency,revenuePerShare,quickRatio,recommendationMean,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,underlyingSymbol,quoteType,symbol,underlyingExchangeSymbol,headSymbol,messageBoardId,uuid,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,totalAssets,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,yield,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,beta,enterpriseValue,priceHint,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,priceToSalesTrailing12Months,dateShortInterest,pegRatio,ytdReturn,forwardPE,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,averageVolume10days,expireDate,algorithm,dividendRate,exDividendDate,circulatingSupply,startDate,regularMarketDayLow,currency,trailingPE,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,dayLow,ask,askSize,volume,fiftyTwoWeekHigh,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,regularMarketPrice,preMarketPrice,logo_url
0,Ramat Gavriel Industrial Park,Semiconductors,20 Shaul Amor Avenue PO Box 619,0.2709,0.07724,0.19537,322284992,0.168,0.08716,369718016,34,buy,233318000,-22998124,38.5,36.91,0.572,3.713,0.03593,4,37.75,22.309,0.07397,40,728956992,338561984,1364775040,6.736,USD,12.659,2.889,1.7,NMS,Tower Semiconductor Ltd.,Tower Semiconductor Ltd.,America/New_York,EST,False,-18000000,,EQUITY,TSEM,,,finmb_331231,2d7229cb-e0d9-3801-80df-81236a9f96d0,us_market,,2.027,,7.481,,,1.73,,107959000,,,,13.693,237401,0.0022,,1609372800,0.58482,105418000,0.86,,,2.6955378,0.0135,1672444800,,1625011200,0.89,1628812800,100013835,1.331746,2765751040,2,,1344211200,1:15,,,0.62,2.9197242,1631664000,1.37,,21.33526,,0.0022,255854,,,36.96,37.3,29.7973,,0,,37.36,,541150,36.96,33.8012,,37.3,541150,,,,875059200,,,36.4,USD,42.918602,296027,,,,3984766720,,,377028,36.4,37,1200,296027,39.92,,,24.25,36,False,,800,37.36,36.91,,https://logo.clearbit.com/towersemi.com
