,symbol,underlyingExchangeSymbol,headSymbol,messageBoardId,uuid,market,err,quoteSourceName,regularMarketOpen,averageDailyVolume3Month,regularMarketTime,volume24Hr,regularMarketDayHigh,averageDailyVolume10Day,regularMarketChange,currencySymbol,regularMarketPreviousClose,preMarketPrice,exchangeDataDelayedBy,postMarketChange,postMarketPrice,exchangeName,preMarketChange,circulatingSupply,regularMarketDayLow,priceHint,currency,regularMarketPrice,regularMarketVolume,lastMarket,regularMarketSource,openInterest,marketState,marketCap,volumeAllCurrencies,strikePrice,preMarketSource,maxAge,fromCurrency,regularMarketChangePercent,logo_url
0,AJXA,,,finmb_266584444,cfcf5d2b-faad-34ba-97f2-68c2161ea42a,us_market,"{'elapsedTime': 288, 'headers': {'server': 'ATS', 'content-encoding': 'gzip', 'x-envoy-decorator-operation': 'finance-yql--mtls-intel-production-ne1.finance-k8s.svc.yahoo.local:4080/*', 'x-envoy-upstream-service-time': '75', 'via': 'https/1.1 media-router-api7017.prod.media.tp2.yahoo.com (ApacheTrafficServer [c s f ])', 'content-type': 'application/json;charset=utf-8', 'date': 'Sun, 12 Dec 2021 06:30:05 GMT', 'cache-control': 'max-age=0, private', 'vary': 'Origin', 'x-content-type-options': 'nosniff', 'expires': '-1', 'content-length': '177', 'x-yahoo-request-id': 'b31lu7pgrb5nc', 'connection': 'keep-alive', 'age': '0'}, 'requestUri': 'http://iquery.finance.yahoo.com:4080/v10/finance/quoteSummary/AJXA?formatted=true&crumb=woKfvoxTC4o&lang=en-US&region=US&modules=defaultKeyStatistics%2CassetProfile%2CtopHoldings%2CfundPerformance%2CfundProfile%2CesgScores&ssl=true', 'responseText': '{""quoteSummary"":{""result"":null,""error"":{""code"":""Not Found"",""description"":""No fundamentals data found for any of the summaryTypes=defaultKeyStatistics,assetProfile,topHoldings,fundPerformance,fundProfile,esgScores""}}}', 'responseXML': None, 'status': 404, 'statusCode': 404, 'statusText': 'Not Found'}",Delayed Quote,25.6995,17256,1639168877,,25.73,15820,-0.0300007,$,25.76,,0,,,NYSE,,,25.6995,2,USD,25.73,9342,,FREE_REALTIME,,CLOSED,,,,DELAYED,1,,-0.00116462,
