,maxAge,address1,industry,ebitdaMargins,profitMargins,grossMargins,operatingCashflow,revenueGrowth,operatingMargins,ebitda,targetLowPrice,recommendationKey,grossProfits,freeCashflow,targetMedianPrice,currentPrice,earningsGrowth,currentRatio,returnOnAssets,numberOfAnalystOpinions,targetMeanPrice,debtToEquity,returnOnEquity,targetHighPrice,totalCash,totalDebt,totalRevenue,totalCashPerShare,financialCurrency,revenuePerShare,quickRatio,recommendationMean,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,underlyingSymbol,quoteType,symbol,underlyingExchangeSymbol,headSymbol,messageBoardId,uuid,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,totalAssets,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,yield,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,beta,enterpriseValue,priceHint,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,priceToSalesTrailing12Months,dateShortInterest,pegRatio,ytdReturn,forwardPE,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,averageVolume10days,expireDate,algorithm,dividendRate,exDividendDate,circulatingSupply,startDate,regularMarketDayLow,currency,trailingPE,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,dayLow,ask,askSize,volume,fiftyTwoWeekHigh,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,regularMarketPrice,preMarketPrice,logo_url
0,1,Baerengasse 32,Insurance—Property & Casualty,0.19886999,0.20944999,0.28038,11315000320,0.072,0.19143999,7763999744,153,buy,7110000000,10395750400,195,191.47,,0.355,0.02467,15,193.53,32.473,0.14243001,231,6312999936,19504001024,39040000000,14.389,USD,86.816,0.168,2.1,NYQ,Chubb Limited,Chubb Limited,America/New_York,EST,True,-18000000,,EQUITY,CB,,,finmb_203028,834cb54b-61bb-3d9d-8296-c995e4c5d8b2,us_market,,2.421,,12.172,,,12.79,,449691008,,,,131.374,3330056,0.0076,,1609372800,0.89602995,8176999936,12.316,,,1.4574422,0.00528,1672444800,,1625011200,1.9,1626307200,436041782,0.731576,94507081728,2,,1145404800,1:2,,,,2.20549,1628812800,0.56,,14.970289,,0.0076,3207662,,,190.2,191.4,174.22404,0.016403785,0.1736,,191.94,,2200899,190.2,187.102,3.12,191.4,2200899,,,3.2,1631750400,,,190.29,USD,15.546444,264617,,,,86102335488,,,1729751,190.29,191.27,1000,264617,197.92,,2.08,144,191.14,False,0.0173,800,191.94,191.47,,https://logo.clearbit.com/chubb.com
