,address1,industry,address2,ebitdaMargins,profitMargins,grossMargins,operatingCashflow,revenueGrowth,operatingMargins,ebitda,targetLowPrice,recommendationKey,grossProfits,freeCashflow,targetMedianPrice,currentPrice,earningsGrowth,currentRatio,returnOnAssets,numberOfAnalystOpinions,targetMeanPrice,debtToEquity,returnOnEquity,targetHighPrice,totalCash,totalDebt,totalRevenue,totalCashPerShare,financialCurrency,revenuePerShare,quickRatio,recommendationMean,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,underlyingSymbol,quoteType,symbol,underlyingExchangeSymbol,headSymbol,messageBoardId,uuid,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,totalAssets,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,yield,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,beta,enterpriseValue,priceHint,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,priceToSalesTrailing12Months,dateShortInterest,pegRatio,ytdReturn,forwardPE,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,averageVolume10days,expireDate,algorithm,dividendRate,exDividendDate,circulatingSupply,startDate,regularMarketDayLow,currency,trailingPE,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,dayLow,ask,askSize,volume,fiftyTwoWeekHigh,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,regularMarketPrice,preMarketPrice,logo_url
0,Bangkok Bank Building,Capital Markets,11th Floor No. 18 Bonham Strand West Sheung Wan,0,0.47349,0.85824996,,1.313,0.53,,120.45,strong_buy,2614868000,,156,43.95,0.825,1.19,0.03046,17,166.61,168.57,0.22052999,255,1773938048,35239464960,5555335168,11.745,HKD,39.617,0.614,1.5,NGM,Futu Holdings Limited,Futu Holdings Limited,America/New_York,EST,False,-18000000,,EQUITY,FUTU,,,finmb_596529709,c659d3f5-2e77-317e-8fff-518767e3783a,us_market,,8.915,,,,,3.39,,146672000,,,,66.653,4603929,0.031400003,,1609372800,0.38807,2630371072,2.208,,,0.6593852,0.08347,1672444800,,1625011200,0.81,1626307200,66013137,1.227531,49528164352,2,,,,,,1.258,1.1603683,1628812800,39.02,,12.9646015,,,3298125,,,45.23,45.68,112.42785,,0,,46.9,,6228320,45.23,61.753,,45.68,6228320,,,,,,,43.63,USD,19.904892,3906905,,,,6446234624,,,6519501,43.63,44.56,900,3906905,204.25,,,35.49,44.52,False,,800,46.9,43.95,,https://logo.clearbit.com/futuholdings.com
