,maxAge,address1,fax,industry,address2,ebitdaMargins,profitMargins,grossMargins,operatingCashflow,revenueGrowth,operatingMargins,ebitda,targetLowPrice,recommendationKey,grossProfits,freeCashflow,targetMedianPrice,currentPrice,earningsGrowth,currentRatio,returnOnAssets,numberOfAnalystOpinions,targetMeanPrice,debtToEquity,returnOnEquity,targetHighPrice,totalCash,totalDebt,totalRevenue,totalCashPerShare,financialCurrency,revenuePerShare,quickRatio,recommendationMean,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,quoteType,symbol,messageBoardId,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,totalAssets,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,yield,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,beta,enterpriseValue,priceHint,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,priceToSalesTrailing12Months,dateShortInterest,pegRatio,ytdReturn,forwardPE,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,toCurrency,averageVolume10days,expireDate,algorithm,dividendRate,exDividendDate,circulatingSupply,startDate,regularMarketDayLow,currency,trailingPE,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,dayLow,ask,askSize,volume,fiftyTwoWeekHigh,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,regularMarketPrice,preMarketPrice,logo_url
0,1,245 Park Avenue,212 750 1777,REIT—Mortgage,42nd Floor,0,0.64815,1,37380000,0.252,0.65628,,15.5,buy,60843000,,16.5,14.69,0.481,5.756,0.02931,6,16.25,227.949,0.10958,16.5,75937000,1547859968,96721000,1.618,USD,2.722,5.756,2,NYQ,Ares Commercial Real Estate Cor,Ares Commercial Real Estate Corporation,America/New_York,EST,False,-18000000,EQUITY,ACRE,finmb_140508224,us_market,,22.624,,,,,1.46,,47001100,,,,14.254,699616,0.0149,,1609372800,0.52274,62690000,1.615,,,1.0305879,0.0671,1672444800,,1625011200,1.54,1628812800,45372424,1.360519,2188208640,2,,,,,,0.803,7.3348255,1631664000,-6.08,,10.272727,,0.0150999995,676741,,,15,15.03,15.10185,0.08800001,0.88589996,,15.09,,427409,15,15.4742,1.32,15.03,,427409,,,1.32,1640822400,,,14.6343,USD,9.966079,358074,,,,690456448,,,355819,14.6343,15.14,1200,358074,16.98,,9.43,11.16,14.7,False,0.089899994,1200,15.09,14.69,,https://logo.clearbit.com/arescre.com
