,website,maxAge,address1,fax,industry,address2,ebitdaMargins,profitMargins,grossMargins,operatingCashflow,revenueGrowth,operatingMargins,ebitda,targetLowPrice,recommendationKey,grossProfits,freeCashflow,targetMedianPrice,currentPrice,earningsGrowth,currentRatio,returnOnAssets,numberOfAnalystOpinions,targetMeanPrice,debtToEquity,returnOnEquity,targetHighPrice,totalCash,totalDebt,totalRevenue,totalCashPerShare,financialCurrency,revenuePerShare,quickRatio,recommendationMean,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,quoteType,symbol,messageBoardId,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,totalAssets,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,yield,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,beta,enterpriseValue,priceHint,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,lastDividendDate,morningStarOverallRating,earningsQuarterlyGrowth,priceToSalesTrailing12Months,dateShortInterest,pegRatio,ytdReturn,forwardPE,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,impliedSharesOutstanding,category,fiveYearAverageReturn,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,toCurrency,averageVolume10days,expireDate,algorithm,dividendRate,exDividendDate,circulatingSupply,startDate,regularMarketDayLow,currency,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,dayLow,ask,askSize,volume,fiftyTwoWeekHigh,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,regularMarketPrice,preMarketPrice,logo_url
0,https://www.everbridge.com,1,25 Corporate Drive,818 230 9505,Software—Application,Suite 400,-0.17172001,-0.31908,0.69202006,31380000,0.358,-0.25356,-58594000,100,buy,188113000,49922624,175,63,,2.587,-0.047270004,11,169.09,169.965,-0.33772,200,546521984,677792000,341212992,14.173,USD,9.226,2.417,1.9,NGM,"Everbridge, Inc.","Everbridge, Inc.",America/New_York,EST,False,-18000000,EQUITY,EVBG,finmb_9754696,us_market,,7.505,,-43.702,-0.5470233,,-0.03,,38562100,,,,10.345,4894353,0.1269,,1609372800,1.11156,-108874000,-2.944,,0.2918527,6.089898,0.0055299997,1672444800,,1632960000,8.08,1635465600,32515984,0.76,2560685056,2,,,,,,,,7.1199293,1638230400,2.58,,-2100,,0.1427,4815144,,,,115.37,68.25,136.1522,,0,,68.88,,1907320,115.37,135.8116,,68.25,,1907320,,,,,,,57.58,USD,13804676,,,,2429412352,,,642737,57.58,63.28,800,13804676,178.98,,,57.58,62.9,False,,800,68.88,63,,https://logo.clearbit.com/everbridge.com
