,grossProfits,freeCashflow,targetMedianPrice,currentPrice,earningsGrowth,currentRatio,returnOnAssets,numberOfAnalystOpinions,targetMeanPrice,debtToEquity,returnOnEquity,targetHighPrice,totalCash,totalDebt,totalRevenue,totalCashPerShare,financialCurrency,maxAge,revenuePerShare,quickRatio,recommendationMean,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,underlyingSymbol,quoteType,symbol,underlyingExchangeSymbol,headSymbol,messageBoardId,uuid,market,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,totalAssets,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,averageVolume10days,expireDate,yield,algorithm,dividendRate,exDividendDate,beta,circulatingSupply,startDate,regularMarketDayLow,priceHint,currency,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,priceToSalesTrailing12Months,dayLow,ask,ytdReturn,askSize,volume,fiftyTwoWeekHigh,forwardPE,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,regularMarketPrice,preMarketPrice,logo_url
0,7738333,,,11.53,,,,,,,,,,,,,USD,1,,,,NYQ,Nuveen Tax-Advantaged Total Ret,Nuveen Tax-Advantaged Total Return Strategy Fund,America/New_York,EST,True,-18000000,,EQUITY,JTA,,,finmb_7942435,efde57b5-e16e-3f6c-b392-ac02607280d4,us_market,11.6,11.6,11.488594,0.070689656,,,11.66,,6402,,11.6,11.525148,0.82,11.6,6402,,,,0.77,1623628800,1.445048,,,11.56,2,USD,8320,,,,160254912,,,22637,20.709229,11.56,11.9,,900,8320,12.18,,,8.7,9.04,11.2,False,0.0655,1000,11.66,11.57,,
