,website,maxAge,address1,industry,ebitdaMargins,profitMargins,grossMargins,operatingCashflow,revenueGrowth,operatingMargins,ebitda,targetLowPrice,recommendationKey,grossProfits,freeCashflow,targetMedianPrice,currentPrice,earningsGrowth,currentRatio,returnOnAssets,numberOfAnalystOpinions,targetMeanPrice,debtToEquity,returnOnEquity,targetHighPrice,totalCash,totalDebt,totalRevenue,totalCashPerShare,financialCurrency,revenuePerShare,quickRatio,recommendationMean,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,underlyingSymbol,quoteType,symbol,underlyingExchangeSymbol,headSymbol,messageBoardId,uuid,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,totalAssets,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,yield,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,beta,enterpriseValue,priceHint,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,priceToSalesTrailing12Months,dateShortInterest,pegRatio,ytdReturn,forwardPE,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,averageVolume10days,expireDate,algorithm,dividendRate,exDividendDate,circulatingSupply,startDate,regularMarketDayLow,currency,trailingPE,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,dayLow,ask,askSize,volume,fiftyTwoWeekHigh,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,regularMarketPrice,preMarketPrice,logo_url
0,http://www.adp.com,1,One ADP Boulevard,Staffing & Employment Services,0.25765,0.17317,0.45104,3093299968,0.107,0.22361,3866099968,163,hold,6768100000,3625112576,215,236.73,0.326,1.069,0.04769,18,210.81,60.782,0.45499,230,2575200000,3446400000,15005400064,6.087,USD,35.199,0.139,3,NMS,"Automatic Data Processing, Inc.","Automatic Data Processing, Inc.",America/New_York,EST,True,-18000000,,EQUITY,ADP,,,finmb_126269,a771a5a3-7055-3bcd-81f6-9ccb77ac9a9b,us_market,,5.871,,22.786,,,6.54,,425518016,,,,13.319,3854195,0.0091,,1625011200,0.81255996,2598500096,5.755,,,17.773857,0.00126,1688083200,,1625011200,2.53,1628812800,422454397,0.745502,88093491200,2,,1412121600,1139:1000,,,0.308,6.7131085,1631664000,2.97,,36.197247,,0.0091,4216771,,,232.74,234.04,204.7905,0.015811635,0.6096,,236.86,,2013290,232.74,223.783,3.68,234.04,2013290,,,3.72,1631145600,,,233.445,USD,41.134663,1276146,,,,100732878848,,,1429287,233.445,0,800,1276146,241.18,,2.04,159.31,0,False,0.018,800,236.86,236.73,,https://logo.clearbit.com/adp.com
