,maxAge,address1,fax,industry,ebitdaMargins,profitMargins,grossMargins,operatingCashflow,revenueGrowth,operatingMargins,ebitda,targetLowPrice,recommendationKey,grossProfits,freeCashflow,targetMedianPrice,currentPrice,earningsGrowth,currentRatio,returnOnAssets,numberOfAnalystOpinions,targetMeanPrice,debtToEquity,returnOnEquity,targetHighPrice,totalCash,totalDebt,totalRevenue,totalCashPerShare,financialCurrency,revenuePerShare,quickRatio,recommendationMean,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,underlyingSymbol,quoteType,symbol,underlyingExchangeSymbol,headSymbol,messageBoardId,uuid,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,totalAssets,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,yield,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,beta,enterpriseValue,priceHint,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,priceToSalesTrailing12Months,dateShortInterest,pegRatio,ytdReturn,forwardPE,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,averageVolume10days,expireDate,algorithm,dividendRate,exDividendDate,circulatingSupply,startDate,regularMarketDayLow,currency,trailingPE,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,dayLow,ask,askSize,volume,fiftyTwoWeekHigh,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,regularMarketPrice,preMarketPrice,logo_url
0,1,100 Bellevue Parkway,302-797-2473,Asset Management,0,0.82852995,1,23873376,-0.026,0.83931,,,none,37010547,18673798,,15.78,-0.27,0.083,0.017760001,,,62.269,0.045879997,,105500,412512192,36533876,0.003,USD,0.891,0.079,,NYQ,Blackrock MuniHoldings Californ,"BlackRock MuniHoldings California Quality Fund, Inc.",America/New_York,EST,False,-18000000,,EQUITY,MUC,,,finmb_3590975,dd965c6d-3b49-3de7-9a30-90e20e27c4ef,us_market,,29.055,,,,,,,41002500,,,,16.157,37031,0.00090000004,,1596153600,0.19347,30269620,0.738,,,0.97666645,0,1659225600,,1612051200,0.8,1626307200,,0.176976,1061476032,2,,,,,,-0.27,17.710123,1628812800,,,,,0.00090000004,42564,,,15.73,15.75,15.670586,0.038525112,0.83379996,,15.75,,52687,15.73,15.722608,0.606,15.75,52687,,,0.66,1628812800,,,15.73,USD,21.382114,5187,,,,647019456,,,56057,15.73,15.79,800,5187,16.47,,4.57,14.53,15.73,False,0.0417,800,15.75,15.78,,https://logo.clearbit.com/blackrock.com
