,maxAge,address1,fax,industry,address2,ebitdaMargins,profitMargins,grossMargins,operatingCashflow,revenueGrowth,operatingMargins,ebitda,targetLowPrice,recommendationKey,grossProfits,freeCashflow,targetMedianPrice,currentPrice,earningsGrowth,currentRatio,returnOnAssets,numberOfAnalystOpinions,targetMeanPrice,debtToEquity,returnOnEquity,targetHighPrice,totalCash,totalDebt,totalRevenue,totalCashPerShare,financialCurrency,revenuePerShare,quickRatio,recommendationMean,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,underlyingSymbol,quoteType,symbol,underlyingExchangeSymbol,headSymbol,messageBoardId,uuid,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,totalAssets,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,yield,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,beta,enterpriseValue,priceHint,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,lastDividendDate,morningStarOverallRating,earningsQuarterlyGrowth,priceToSalesTrailing12Months,dateShortInterest,pegRatio,ytdReturn,forwardPE,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,impliedSharesOutstanding,category,fiveYearAverageReturn,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,averageVolume10days,expireDate,algorithm,dividendRate,exDividendDate,circulatingSupply,startDate,regularMarketDayLow,currency,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,dayLow,ask,askSize,volume,fiftyTwoWeekHigh,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,regularMarketPrice,preMarketPrice,logo_url
0,1,Building 2,86 21 8035 9641,Asset Management,1687 Changyang Road Yangpu District,0.37511003,-0.13564,0.5275,,0.058,0.35173,1495289984,50,buy,1801814000,,52.06,34.99,-0.122,2.877,0.09012,8,54.77,1.974,-0.06842,64,2937794048,155882000,3986256896,43.682,CNY,60.284,2.378,1.8,NYQ,Noah Holdings Limited,Noah Holdings Limited,America/New_York,EST,False,-18000000,,EQUITY,NOAH,,,finmb_114765085,d1597b62-3dca-31f5-a1e0-b34e78c5ff8f,us_market,,-0.108,,-0.287,-0.10074532,,3.82,,61088700,,,,117.415,960600,0.015700001,,1609372800,0.71671,-540688000,-1.284,0.14,0.2918527,0.2980028,0.00374,1672444800,,1632960000,7.8,1635465600,24161647,1.379236,-428696992,2,,,,,1363564800,,-0.043,0.5430078,1638230400,0.14,,8.880711,,,1117024,,,,34.98,34.94,41.6103,,0,,35.65,,125618,34.98,39.663,,34.94,125618,,,,1363564800,,,34.94,USD,13940,,,,2137493760,,,127607,34.94,35.28,1100,13940,52.77,,,32.79,35.08,False,,800,35.65,34.99,,https://logo.clearbit.com/noahgroup.com
