,website,maxAge,address1,industry,ebitdaMargins,profitMargins,grossMargins,operatingCashflow,revenueGrowth,operatingMargins,ebitda,targetLowPrice,recommendationKey,grossProfits,freeCashflow,targetMedianPrice,currentPrice,earningsGrowth,currentRatio,returnOnAssets,numberOfAnalystOpinions,targetMeanPrice,debtToEquity,returnOnEquity,targetHighPrice,totalCash,totalDebt,totalRevenue,totalCashPerShare,financialCurrency,revenuePerShare,quickRatio,recommendationMean,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,underlyingSymbol,quoteType,symbol,underlyingExchangeSymbol,headSymbol,messageBoardId,uuid,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,totalAssets,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,yield,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,beta,enterpriseValue,priceHint,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,lastDividendDate,morningStarOverallRating,earningsQuarterlyGrowth,priceToSalesTrailing12Months,dateShortInterest,pegRatio,ytdReturn,forwardPE,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,impliedSharesOutstanding,category,fiveYearAverageReturn,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,averageVolume10days,expireDate,algorithm,dividendRate,exDividendDate,circulatingSupply,startDate,regularMarketDayLow,currency,trailingPE,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,dayLow,ask,askSize,volume,fiftyTwoWeekHigh,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,regularMarketPrice,preMarketPrice,logo_url
0,https://www.farmersbankgroup.com,1,20 South Broad Street,Banks—Regional,0,0.40558997,0,63276000,0.186,0.52063,,20,buy,124246000,,20,18,0.474,,0.01824,4,20.5,,0.16028,22,82576000,57104000,141766000,2.916,USD,5.023,,2.2,NCM,Farmers National Banc Corp.,Farmers National Banc Corp.,America/New_York,EST,False,-18000000,,EQUITY,FMNB,,,finmb_527085,72d85f34-8ecf-3398-85d1-53c253d21c5e,us_market,,3.416,,,0.32645547,,1.83,,33908400,,,,13.33,258225,0.0076,,1609372800,0.43393,57499000,2.03,0.14,0.2918527,1.3503376,0.104499996,1672444800,,1632960000,1.96,1635465600,25677195,0.964519,484316448,2,,1099958400,1:1,,1639008000,,0.473,3.739187,1638230400,0.51,,12.413793,,0.0082,817486,,,,17.92,17.96,16.4695,0.02455357,0.2391,,18.02,,105910,17.92,17.6816,0.44,17.96,105910,,,0.44,1631145600,,,17.78,USD,10.701546,50261,,,,509479200,,,103493,17.78,17.88,1300,50261,18.99,,2.22,12.73,17.73,False,0.0293,800,18.02,18,,https://logo.clearbit.com/farmersbankgroup.com
