,website,maxAge,address1,fax,industry,address2,ebitdaMargins,profitMargins,grossMargins,operatingCashflow,revenueGrowth,operatingMargins,ebitda,targetLowPrice,recommendationKey,grossProfits,freeCashflow,targetMedianPrice,currentPrice,earningsGrowth,currentRatio,returnOnAssets,numberOfAnalystOpinions,targetMeanPrice,debtToEquity,returnOnEquity,targetHighPrice,totalCash,totalDebt,totalRevenue,totalCashPerShare,financialCurrency,revenuePerShare,quickRatio,recommendationMean,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,underlyingSymbol,quoteType,symbol,underlyingExchangeSymbol,headSymbol,messageBoardId,uuid,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,totalAssets,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,yield,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,beta,enterpriseValue,priceHint,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,lastDividendDate,morningStarOverallRating,earningsQuarterlyGrowth,priceToSalesTrailing12Months,dateShortInterest,pegRatio,ytdReturn,forwardPE,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,impliedSharesOutstanding,category,fiveYearAverageReturn,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,averageVolume10days,expireDate,algorithm,dividendRate,exDividendDate,circulatingSupply,startDate,regularMarketDayLow,currency,trailingPE,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,dayLow,ask,askSize,volume,fiftyTwoWeekHigh,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,regularMarketPrice,preMarketPrice,logo_url
0,https://www.agnc.com,1,2 Bethesda Metro Center,301 968 9301,REIT—Mortgage,12th Floor,0,0.94343,1,1574000000,-0.657,0.94343,,,none,-27000000,,,25.4,-0.696,0.202,0.02085,,,438.655,0.14496,,11000000512,46843998208,1644000000,20.956,USD,3.084,0.194,,NMS,AGNC Investment Corp. - Deposit,AGNC Investment Corp.,America/New_York,EST,False,-18000000,,EQUITY,AGNCO,,,finmb_41018622,a58eefe6-65df-31d3-8acd-ce6a758eb4e1,us_market,,30.819,,,0.063206315,,,,,,,,17.508,519704,,,1609372800,0.31829,1451000064,2.713,0.40625,0.2918527,1.4507654,0,1672444800,,1632960000,33.54,1635465600,520399419,1.001558,50665672704,2,,,,,1632960000,,-0.68,,1638230400,,,,,,538236,,,,25.57,25.61,25.506577,0.056316,,,25.61,,38659,25.57,25.608347,1.44,25.61,38659,,,1.62,1632960000,,,25.4,USD,4.600616,9089,,,,,,,36025,25.4,25.65,40000,9089,26.57,,,23.831,0,False,0.0637,800,25.61,25.4,,https://logo.clearbit.com/agnc.com
