,website,maxAge,address1,industry,address2,ebitdaMargins,profitMargins,grossMargins,operatingCashflow,revenueGrowth,operatingMargins,ebitda,targetLowPrice,recommendationKey,grossProfits,freeCashflow,targetMedianPrice,currentPrice,earningsGrowth,currentRatio,returnOnAssets,numberOfAnalystOpinions,targetMeanPrice,debtToEquity,returnOnEquity,targetHighPrice,totalCash,totalDebt,totalRevenue,totalCashPerShare,financialCurrency,revenuePerShare,quickRatio,recommendationMean,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,underlyingSymbol,quoteType,symbol,underlyingExchangeSymbol,headSymbol,messageBoardId,uuid,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,totalAssets,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,yield,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,beta,enterpriseValue,priceHint,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,lastDividendDate,morningStarOverallRating,earningsQuarterlyGrowth,priceToSalesTrailing12Months,dateShortInterest,pegRatio,ytdReturn,forwardPE,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,impliedSharesOutstanding,category,fiveYearAverageReturn,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,averageVolume10days,expireDate,algorithm,dividendRate,exDividendDate,circulatingSupply,startDate,regularMarketDayLow,currency,trailingPE,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,dayLow,ask,askSize,volume,fiftyTwoWeekHigh,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,regularMarketPrice,preMarketPrice,logo_url
0,https://www.cswindustrials.com,1,5420 Lyndon B. Johnson Freeway,Specialty Industrial Machinery,Suite 500,0.22888,0.0926,0.42296,64246000,0.483,0.16160999,123631000,142,strong_buy,188300000,12032500,147.5,118.15,0.036,2.857,0.08428001,2,147.5,60.578,0.13199,153,17329000,280999008,540150976,1.097,USD,34.806,1.458,1.5,NMS,"CSW Industrials, Inc.","CSW Industrials, Inc.",America/New_York,EST,False,-18000000,,EQUITY,CSWI,,,finmb_278895334,6ce620af-b9a3-3fc9-bd44-7a8d0f0526fe,us_market,,3.971,,17.349,0.064510345,,4.99,,15796200,,,,28.458,110282,0.0069999998,,1617148800,0.7662,50020000,3.202,0.15,0.2918527,4.1517324,0.054819997,1680220800,,1632960000,2.89,1635465600,15577154,0.806878,2144914688,2,,,,,1635379200,,0.1,3.786418,1638230400,2.44,,22.897287,,0.0070999996,138430,,,,117.94,118.97,128.74635,0.0045785992,0.17790002,,118.97,,39910,117.94,134.0572,0.54,118.97,39910,,,0.6,1635379200,,,115.98,USD,44.417294,24582,,,,1853478144,,,37785,115.98,117,800,24582,145.5,,,107.84,115.67,False,0.0044,900,118.97,118.15,,https://logo.clearbit.com/cswindustrials.com
