,fax,industry,address2,ebitdaMargins,profitMargins,grossMargins,operatingCashflow,revenueGrowth,operatingMargins,ebitda,targetLowPrice,recommendationKey,grossProfits,freeCashflow,targetMedianPrice,currentPrice,earningsGrowth,currentRatio,returnOnAssets,numberOfAnalystOpinions,targetMeanPrice,debtToEquity,returnOnEquity,targetHighPrice,totalCash,totalDebt,totalRevenue,totalCashPerShare,financialCurrency,revenuePerShare,quickRatio,recommendationMean,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,underlyingSymbol,quoteType,symbol,underlyingExchangeSymbol,headSymbol,messageBoardId,uuid,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,totalAssets,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,yield,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,beta,enterpriseValue,priceHint,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,priceToSalesTrailing12Months,dateShortInterest,pegRatio,ytdReturn,forwardPE,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,averageVolume10days,expireDate,algorithm,dividendRate,exDividendDate,circulatingSupply,startDate,regularMarketDayLow,currency,trailingPE,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,dayLow,ask,askSize,volume,fiftyTwoWeekHigh,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,regularMarketPrice,preMarketPrice,logo_url
0,853 2832 3265,Electronic Components,No. 32-36 Rua do Comandante Mata e Olive,0.0773,0.12685001,0.20291,3296000,0.345,0.05026,5016000,7.75,none,13166000,-608875,7.75,4.15,,3.781,0.020060001,1,7.75,,0.09916,7.75,46815000,0,64886000,2.942,USD,4.077,2.9,,NGM,"Deswell Industries, Inc.","Deswell Industries, Inc.",America/New_York,EST,False,-18000000,,EQUITY,DSWL,,,finmb_346973,6e25e7cd-c2a3-34f3-b5f4-b0f21547e3e0,us_market,,0.64,,8.276,,,,,15915200,,,,5.384,1766,0.0001,,1617148800,0.03097,8231000,0.51,,,0.77080244,0.6808,1680220800,,1617148800,0.08,1619740800,5280199,0.347826,41514576,4,,1378684800,1:1,,,,1.0179095,1622160000,,,,,0.00029999999,3438,,,4.12,4.14,4.1709523,0.046116505,0.3529,,4.22,,15629,4.12,4.217586,0.19,4.14,15629,,,0.2,1624492800,,,4.02,USD,8.137256,3838,,,,66048080,,,12907,4.02,4.32,1200,3838,5.5999,,5.11,2.76,4.14,False,0.036,800,4.22,4.15,,https://logo.clearbit.com/deswell.com
