,maxAge,address1,fax,industry,ebitdaMargins,profitMargins,grossMargins,operatingCashflow,revenueGrowth,operatingMargins,ebitda,targetLowPrice,recommendationKey,grossProfits,freeCashflow,targetMedianPrice,currentPrice,earningsGrowth,currentRatio,returnOnAssets,numberOfAnalystOpinions,targetMeanPrice,debtToEquity,returnOnEquity,targetHighPrice,totalCash,totalDebt,totalRevenue,totalCashPerShare,financialCurrency,revenuePerShare,quickRatio,recommendationMean,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,quoteType,symbol,messageBoardId,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,totalAssets,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,yield,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,beta,enterpriseValue,priceHint,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,lastDividendDate,morningStarOverallRating,earningsQuarterlyGrowth,priceToSalesTrailing12Months,dateShortInterest,pegRatio,ytdReturn,forwardPE,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,impliedSharesOutstanding,category,fiveYearAverageReturn,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,toCurrency,averageVolume10days,expireDate,algorithm,dividendRate,exDividendDate,circulatingSupply,startDate,regularMarketDayLow,currency,trailingPE,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,dayLow,ask,askSize,volume,fiftyTwoWeekHigh,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,regularMarketPrice,preMarketPrice,logo_url
0,1,Affolternstrasse 44,41 43 317 79 58,Electrical Equipment & Parts,0.15284,0.06397,0.32738,3492000000,0.068,0.12325,4365000192,35,buy,8011000000,2766000128,38.5,36.73,-0.848,1.141,0.05232,4,39.04,53.994,0.13746001,44.17,4472000000,7726000128,28559998976,2.245,USD,14.121,0.741,2.2,NYQ,ABB Ltd,ABB Ltd,America/New_York,EST,False,-18000000,EQUITY,ABB,finmb_18527,us_market,,2.689,,17.591,0.3777194,,1.67,,1992999936,,,,7.003,1519638,0.0008,,1609372800,0.06064,2055000064,0.894,0.874316,0.2918527,5.244895,0,1672444800,,1632960000,1.14,1635465600,1618959130,1.014941,76783607808,2,,985824000,4:1,,1616976000,,-0.856,2.5631263,1638230400,1.79,,21.994013,,,1945126,,,,36.72,36.7,34.2643,0.024618736,0.8657,,36.805,,1725080,36.72,34.4248,0.904,36.7,,1725080,,,0.87,1616976000,,,36.6,USD,41.08501,1291142,,,,73202884608,,,1447128,36.6,36.82,2900,1291142,38.03,,3.38,26.66,36.7,False,0.0238,1800,36.805,36.73,,https://logo.clearbit.com/global.abb
