,website,maxAge,address1,industry,address2,ebitdaMargins,profitMargins,grossMargins,operatingCashflow,revenueGrowth,operatingMargins,ebitda,targetLowPrice,recommendationKey,grossProfits,freeCashflow,targetMedianPrice,currentPrice,earningsGrowth,currentRatio,returnOnAssets,numberOfAnalystOpinions,targetMeanPrice,debtToEquity,returnOnEquity,targetHighPrice,totalCash,totalDebt,totalRevenue,totalCashPerShare,financialCurrency,revenuePerShare,quickRatio,recommendationMean,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,quoteType,symbol,messageBoardId,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,totalAssets,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,yield,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,beta,enterpriseValue,priceHint,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,lastDividendDate,morningStarOverallRating,earningsQuarterlyGrowth,priceToSalesTrailing12Months,dateShortInterest,pegRatio,ytdReturn,forwardPE,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,impliedSharesOutstanding,category,fiveYearAverageReturn,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,toCurrency,averageVolume10days,expireDate,algorithm,dividendRate,exDividendDate,circulatingSupply,startDate,regularMarketDayLow,currency,trailingPE,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,dayLow,ask,askSize,volume,fiftyTwoWeekHigh,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,regularMarketPrice,preMarketPrice,logo_url
0,https://www.extraspace.com,1,2795 East Cottonwood Parkway,REIT—Industrial,Suite 300,0.68138003,0.46449003,0.76485,917233024,0.207,0.52887,1049276992,175,buy,1019800000,375461888,220.5,208.71,0.591,1.7,0.055120002,14,218.21,173.798,0.24719,250,65565000,5879367168,1539922048,0.49,USD,11.608,0.419,2.1,NYQ,Extra Space Storage Inc,Extra Space Storage Inc.,America/New_York,EST,False,-18000000,EQUITY,EXR,finmb_8057672,us_market,,22.176,,32.546,0.89943576,,5.57,,133892000,,,,22.357,2189073,0.0164,,1609372800,0.96059,714284992,5.384,1.25,0.2918527,9.335331,0.02131,1672444800,,1632960000,3.11,1635465600,131756230,0.323116,34149474304,2,,,,,1639440000,,0.642,18.146763,1638230400,6.6,,37.47038,,0.0228,2379115,,,,205.52,206.77,166.7454,0.020192683,0.7714,,209.28,,945820,205.52,192.507,4.15,206.77,,945820,,,5,1639440000,,,204.1,USD,38.764862,559942,,,,27944599552,,,633176,204.1,208.85,800,559942,211.2,,3.35,106.56,208.64,False,0.024,800,209.28,208.71,,https://logo.clearbit.com/extraspace.com
