,website,maxAge,address1,fax,industry,address2,ebitdaMargins,profitMargins,grossMargins,operatingCashflow,revenueGrowth,operatingMargins,ebitda,targetLowPrice,recommendationKey,grossProfits,freeCashflow,targetMedianPrice,currentPrice,earningsGrowth,currentRatio,returnOnAssets,numberOfAnalystOpinions,targetMeanPrice,debtToEquity,returnOnEquity,targetHighPrice,totalCash,totalDebt,totalRevenue,totalCashPerShare,financialCurrency,revenuePerShare,quickRatio,recommendationMean,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,underlyingSymbol,quoteType,symbol,underlyingExchangeSymbol,headSymbol,messageBoardId,uuid,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,totalAssets,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,yield,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,beta,enterpriseValue,priceHint,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,lastDividendDate,morningStarOverallRating,earningsQuarterlyGrowth,priceToSalesTrailing12Months,dateShortInterest,pegRatio,ytdReturn,forwardPE,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,impliedSharesOutstanding,category,fiveYearAverageReturn,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,toCurrency,averageVolume10days,expireDate,algorithm,dividendRate,exDividendDate,circulatingSupply,startDate,regularMarketDayLow,currency,trailingPE,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,dayLow,ask,askSize,volume,fiftyTwoWeekHigh,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,regularMarketPrice,preMarketPrice,logo_url
0,https://www.53.com,1,Fifth Third Center,513 534 0629,Banks—Regional,38 Fountain Square Plaza,0,0.32849,0,-282000000,0.079,0.42494,,44,buy,6552000000,,50,43.76,0.244,,0.01323,19,48.86,,0.11923,56,7858999808,15946000384,8253000192,11.494,USD,11.64,,1.9,NMS,Fifth Third Bancorp,Fifth Third Bancorp,America/New_York,EST,True,-18000000,,EQUITY,FITB,,,finmb_270961,d1308428-6d07-3634-a9db-5e60d0807a23,us_market,,4.863,,,0.6438768,,3.32,,682505984,,,,29.586,9290651,0.0136,,1609372800,0.84223,2592999936,3.618,0.3,0.2918527,1.4790778,0.0043,1672444800,,1632960000,2.28,1635465600,680694053,1.454545,40133218304,2,,963792000,3:2,,1632873600,,0.212,3.6188612,1638230400,-3.96,,13.180722,,0.0155,14583089,,,,43.75,43.93,40.1455,0.025371429,0.3066,,44.07,,5391260,43.75,43.9394,1.11,43.93,,5391260,,,1.2,1632873600,,,43.155,USD,12.095079,2968322,,,,29866461184,,,4643506,43.155,43.66,1200,2968322,45.92,,2.97,26.42,43,False,0.0274,900,44.07,43.76,,https://logo.clearbit.com/53.com
