,maxAge,address1,fax,industry,address2,ebitdaMargins,profitMargins,grossMargins,operatingCashflow,revenueGrowth,operatingMargins,ebitda,targetLowPrice,recommendationKey,grossProfits,freeCashflow,targetMedianPrice,currentPrice,earningsGrowth,currentRatio,returnOnAssets,numberOfAnalystOpinions,targetMeanPrice,debtToEquity,returnOnEquity,targetHighPrice,totalCash,totalDebt,totalRevenue,totalCashPerShare,financialCurrency,revenuePerShare,quickRatio,recommendationMean,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,underlyingSymbol,quoteType,symbol,underlyingExchangeSymbol,headSymbol,messageBoardId,uuid,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,totalAssets,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,yield,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,beta,enterpriseValue,priceHint,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,priceToSalesTrailing12Months,dateShortInterest,pegRatio,ytdReturn,forwardPE,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,averageVolume10days,expireDate,algorithm,dividendRate,exDividendDate,circulatingSupply,startDate,regularMarketDayLow,currency,trailingPE,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,dayLow,ask,askSize,volume,fiftyTwoWeekHigh,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,regularMarketPrice,preMarketPrice,logo_url
0,1,Lakeside Drive,44 20 8978 1577,Beverages—Wineries & Distilleries,Park Royal,0.31209,0.09837,0.59556997,3030000128,-0.045,0.28426,3566000128,169,buy,7089000000,1744375040,222,209.93,-0.145,1.765,0.06291,5,208.48,187.24,0.13414,228,2847000064,15687000064,11425999872,4.875,GBP,19.564,0.908,1.9,NYQ,Diageo plc,Diageo plc,America/New_York,EST,False,-18000000,,EQUITY,DEO,,,finmb_375780,b6021989-5093-36b1-aebb-d448f81fd400,us_market,,11.175,,35.806,,,5.65,,584430976,,,,11.676,510561,0.00090000004,,1593475200,0.1035,1124000000,2.676,,,17.979616,5e-05,1656547200,,1609372800,1.43,1620950400,581845040,0.432835,127684321280,2,,688608000,2:1,,,-0.153,10.757398,1623715200,,,37.15575,,,594778,,,208.06,209.61,190.92825,0.0033836393,1.3941001,,210.05,,263569,208.06,202.5732,0.704,209.61,263569,,,3.73,1614211200,,,209.05,USD,78.44917,75581,,,,122914021376,,,258700,209.05,209.48,800,75581,213.12,,2.42,153.67,209.38,False,0.019199999,1000,210.05,209.93,,https://logo.clearbit.com/diageo.com
