,website,maxAge,address1,industry,address2,ebitdaMargins,profitMargins,grossMargins,operatingCashflow,revenueGrowth,operatingMargins,ebitda,targetLowPrice,recommendationKey,grossProfits,freeCashflow,targetMedianPrice,currentPrice,earningsGrowth,currentRatio,returnOnAssets,numberOfAnalystOpinions,targetMeanPrice,debtToEquity,returnOnEquity,targetHighPrice,totalCash,totalDebt,totalRevenue,totalCashPerShare,financialCurrency,revenuePerShare,quickRatio,recommendationMean,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,quoteType,symbol,messageBoardId,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,totalAssets,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,yield,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,beta,enterpriseValue,priceHint,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,lastDividendDate,morningStarOverallRating,earningsQuarterlyGrowth,priceToSalesTrailing12Months,dateShortInterest,pegRatio,ytdReturn,forwardPE,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,impliedSharesOutstanding,category,fiveYearAverageReturn,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,toCurrency,averageVolume10days,expireDate,algorithm,dividendRate,exDividendDate,circulatingSupply,startDate,regularMarketDayLow,currency,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,dayLow,ask,askSize,volume,fiftyTwoWeekHigh,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,regularMarketPrice,preMarketPrice,logo_url
0,https://www.tarsusrx.com,1,15440 Laguna Canyon Road,Biotechnology,Suite 160,-0.15654,-0.18422002,0.56722,5856000,,-0.16204001,-8874000,45,strong_buy,,4501750,58.5,23.72,,18.05,-0.04063,6,57.17,0.722,-0.07897,68,183800992,1293000,56689000,8.889,USD,2.895,17.746,1.2,NMS,"Tarsus Pharmaceuticals, Inc.","Tarsus Pharmaceuticals, Inc.",America/New_York,EST,False,-18000000,EQUITY,TARS,finmb_650383665,us_market,,5.432,,-34.703,-0.4288466,,-4.68,,20677000,,,,8.666,316649,0.0153,,1609372800,0.66634005,-10450000,-0.534,,0.2918527,2.7371335,0.28541002,1672444800,,1632960000,8.54,1635465600,6781020,,307950240,2,,,,,,,,8.651739,1638230400,2.11,,-5.068376,,0.0354,323089,,,,24.13,24.545,27.889475,,0,,24.98,,20257,24.13,26.3694,,24.545,,20257,,,,,,,23.29,USD,38236,,,,490458432,,,30079,23.29,27.5,1100,38236,63.69,,,21,23.27,False,,2900,24.98,23.72,,https://logo.clearbit.com/tarsusrx.com
