,website,maxAge,address1,industry,address2,ebitdaMargins,profitMargins,grossMargins,operatingCashflow,revenueGrowth,operatingMargins,ebitda,targetLowPrice,recommendationKey,grossProfits,freeCashflow,targetMedianPrice,currentPrice,earningsGrowth,currentRatio,returnOnAssets,numberOfAnalystOpinions,targetMeanPrice,debtToEquity,returnOnEquity,targetHighPrice,totalCash,totalDebt,totalRevenue,totalCashPerShare,financialCurrency,revenuePerShare,quickRatio,recommendationMean,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,underlyingSymbol,quoteType,symbol,underlyingExchangeSymbol,headSymbol,messageBoardId,uuid,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,totalAssets,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,yield,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,beta,enterpriseValue,priceHint,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,lastDividendDate,morningStarOverallRating,earningsQuarterlyGrowth,priceToSalesTrailing12Months,dateShortInterest,pegRatio,ytdReturn,forwardPE,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,impliedSharesOutstanding,category,fiveYearAverageReturn,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,averageVolume10days,expireDate,algorithm,dividendRate,exDividendDate,circulatingSupply,startDate,regularMarketDayLow,currency,trailingPE,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,dayLow,ask,askSize,volume,fiftyTwoWeekHigh,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,regularMarketPrice,preMarketPrice,logo_url
0,https://www.carters.com,1,Phipps Tower,Apparel Retail,Suite 1800 3438 Peachtree Road NE,0.18744,0.100109994,0.48472,278484992,0.029,0.1604,639953472,101,buy,1333010000,241193440,120,106.46,0.043,2.94,0.1041,9,118.89,152.52,0.36423,145,943025024,1608898944,3414244096,22.312,USD,78.789,1.785,2.2,NYQ,"Carter's, Inc.","Carter's, Inc.",America/New_York,EST,False,-18000000,,EQUITY,CRI,,,finmb_3004786,45f48a2b-3043-355f-82d9-1dea527bf9f9,us_market,,1.513,,8.072,0.21891463,,7.96,,42265800,,,,24.562,1948148,0.0461,,1609545600,1.07837,337840000,7.77,0.6,0.2918527,4.3343377,0.02039,1672617600,,1633132800,4.06,1635465600,41296636,1.406349,5165490176,2,,1149638400,2:1,,1638230400,,0.046,1.3706259,1638230400,0.47,,15.818722,,0.0615,2424716,,,,106.4,107.34,99.95835,0,0.103,,107.63,,481530,106.4,102.063,0,107.34,481530,,,1.6,1630281600,,,104.74,USD,16.960331,75806,,,,4679651328,,,535228,104.74,105.37,900,75806,116.92,,,80.5,105.26,False,0.015700001,800,107.63,106.46,,https://logo.clearbit.com/carters.com
