,website,maxAge,address1,industry,address2,ebitdaMargins,profitMargins,grossMargins,operatingCashflow,revenueGrowth,operatingMargins,ebitda,targetLowPrice,recommendationKey,grossProfits,freeCashflow,targetMedianPrice,currentPrice,earningsGrowth,currentRatio,returnOnAssets,numberOfAnalystOpinions,targetMeanPrice,debtToEquity,returnOnEquity,targetHighPrice,totalCash,totalDebt,totalRevenue,totalCashPerShare,financialCurrency,revenuePerShare,quickRatio,recommendationMean,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,underlyingSymbol,quoteType,symbol,underlyingExchangeSymbol,headSymbol,messageBoardId,uuid,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,totalAssets,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,yield,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,beta,enterpriseValue,priceHint,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,priceToSalesTrailing12Months,dateShortInterest,pegRatio,ytdReturn,forwardPE,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,averageVolume10days,expireDate,algorithm,dividendRate,exDividendDate,circulatingSupply,startDate,regularMarketDayLow,currency,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,dayLow,ask,askSize,volume,fiftyTwoWeekHigh,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,regularMarketPrice,preMarketPrice,logo_url
0,http://www.thecheesecakefactory.com,1,26901 Malibu Hills Road,Restaurants,Calabasas Hills,0.0675,0.01403,0.4123,154804000,0.457,0.03467,182608992,45,buy,760407000,101972248,55,41.44,,0.557,0.021140002,15,55.4,567.104,0.08885,65,131030000,1825768960,2705399040,2.512,USD,58.877,0.426,2.5,NMS,The Cheesecake Factory Incorpor,The Cheesecake Factory Incorporated,America/New_York,EST,False,-18000000,,EQUITY,CAKE,,,finmb_319496,f791e215-081d-3dfc-95b9-a6eb525f5b29,us_market,,1.496,,22.165,,,3.15,,52085700,,,,6.82,6157268,0.118,,1609200000,0.80638003,8528000,-3.239,,,6.076246,0.06775,1672272000,,1632787200,6.43,1631664000,48610394,1.615584,4047578368,2,,1102550400,3:2,,,,0.7978236,1634256000,-1.91,,13.155555,,0.1489,5454405,,,41.05,41.19,50.69765,0,0,,41.74,,964540,41.05,42.8626,0,41.19,964540,,,,1583452800,,,40.215,USD,595178,,,,2158431232,,,972435,40.215,40.41,1200,595178,65.81,,,34.64,40.42,False,,1000,41.74,41.44,,https://logo.clearbit.com/thecheesecakefactory.com
