,website,maxAge,address1,fax,industry,ebitdaMargins,profitMargins,grossMargins,operatingCashflow,revenueGrowth,operatingMargins,ebitda,targetLowPrice,recommendationKey,grossProfits,freeCashflow,targetMedianPrice,currentPrice,earningsGrowth,currentRatio,returnOnAssets,numberOfAnalystOpinions,targetMeanPrice,debtToEquity,returnOnEquity,targetHighPrice,totalCash,totalDebt,totalRevenue,totalCashPerShare,financialCurrency,revenuePerShare,quickRatio,recommendationMean,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,underlyingSymbol,quoteType,symbol,underlyingExchangeSymbol,headSymbol,messageBoardId,uuid,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,totalAssets,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,yield,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,beta,enterpriseValue,priceHint,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,lastDividendDate,morningStarOverallRating,earningsQuarterlyGrowth,priceToSalesTrailing12Months,dateShortInterest,pegRatio,ytdReturn,forwardPE,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,impliedSharesOutstanding,category,fiveYearAverageReturn,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,averageVolume10days,expireDate,algorithm,dividendRate,exDividendDate,circulatingSupply,startDate,regularMarketDayLow,currency,trailingPE,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,dayLow,ask,askSize,volume,fiftyTwoWeekHigh,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,regularMarketPrice,preMarketPrice,logo_url
0,https://www.ffnwb.com,1,201 Wells Avenue South,425 228 7227,Banks—Regional,0,0.25244,0,16365000,0.182,0.32744998,,18,buy,43011000,,18.75,16.07,0.619,,0.00866,3,18.58,,0.076859996,19,79623000,123994000,48141000,8.661,USD,5.093,,1.7,NMS,"First Financial Northwest, Inc.","First Financial Northwest, Inc.",America/New_York,EST,False,-18000000,,EQUITY,FFNW,,,finmb_34788626,d2895727-43f1-3f09-9adc-86b0d39c8009,us_market,,3.991,,,0.46757996,,1.18,,9350760,,,,17.313,48932,0.0052,,1609372800,0.41341,12105000,1.271,0.11,0.2918527,0.92820424,0.24981001,1672444800,,1632960000,2.12,1635465600,6286779,0.572987,192110272,2,,,,,1638403200,,0.537,3.2354107,1638230400,1.83,,15.910891,,0.0069999998,48721,,,,15.83,16.575,15.40195,0.025900189,0.3386,,16.575,,16660,15.83,16.6824,0.41,16.575,16660,,,0.44,1638403200,,,15.91,USD,16.567009,17360,,,,155755904,,,13118,15.91,16.44,1200,17360,17.25,,2.32,10.76,15.9,False,0.026099999,1100,16.575,16.07,,https://logo.clearbit.com/ffnwb.com
