,website,maxAge,address1,industry,ebitdaMargins,profitMargins,grossMargins,operatingCashflow,revenueGrowth,operatingMargins,ebitda,targetLowPrice,recommendationKey,grossProfits,freeCashflow,targetMedianPrice,currentPrice,earningsGrowth,currentRatio,returnOnAssets,numberOfAnalystOpinions,targetMeanPrice,debtToEquity,returnOnEquity,targetHighPrice,totalCash,totalDebt,totalRevenue,totalCashPerShare,financialCurrency,revenuePerShare,quickRatio,recommendationMean,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,quoteType,symbol,messageBoardId,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,totalAssets,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,yield,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,beta,enterpriseValue,priceHint,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,priceToSalesTrailing12Months,dateShortInterest,pegRatio,ytdReturn,forwardPE,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,toCurrency,averageVolume10days,expireDate,algorithm,dividendRate,exDividendDate,circulatingSupply,startDate,regularMarketDayLow,currency,trailingPE,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,dayLow,ask,askSize,volume,fiftyTwoWeekHigh,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,regularMarketPrice,preMarketPrice,logo_url
0,http://www.marathonpetroleum.com,1,539 South Main Street,Oil & Gas Refining & Marketing,0.04903,0.08717,0.08567,4482999808,1.433,0.01045,4312999936,56,buy,4163000000,3642125056,70,63.69,938.595,1.978,0.00642,15,70.07,81.25,-0.00911,83,17257000960,29813000192,87972003840,27.04,USD,135.342,1.493,1.8,NYQ,Marathon Petroleum Corporation,Marathon Petroleum Corporation,America/New_York,EST,False,-18000000,EQUITY,MPC,finmb_118315802,us_market,,0.644,,13.128,,,2.88,,651969024,,,,34.1,17432395,0.0273,,1609372800,0.78305,-1475000064,-15.142,,,1.867742,0.00324,1672444800,,1625011200,3.11,1627603200,634207032,2.087792,56622559232,2,,1433980800,2:1,,,944.778,0.38052657,1630368000,-3.84,,15.496349,,0.0307,16075923,,,63.34,63.97,59.4905,0.03662772,3.1780999,,64.13,,6974695,63.34,64.631,2.32,63.97,,6974695,,,2.32,1637020800,,,62.76,USD,4.4707284,4547986,,,,39206797312,,,6353411,62.76,64.19,1100,4547986,68.78,,3.76,38.3,63.69,False,0.0364,1100,64.13,63.69,,https://logo.clearbit.com/marathonpetroleum.com
