,website,maxAge,address1,fax,industry,ebitdaMargins,profitMargins,grossMargins,operatingCashflow,revenueGrowth,operatingMargins,ebitda,targetLowPrice,recommendationKey,grossProfits,freeCashflow,targetMedianPrice,currentPrice,earningsGrowth,currentRatio,returnOnAssets,numberOfAnalystOpinions,targetMeanPrice,debtToEquity,returnOnEquity,targetHighPrice,totalCash,totalDebt,totalRevenue,totalCashPerShare,financialCurrency,revenuePerShare,quickRatio,recommendationMean,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,quoteType,symbol,messageBoardId,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,totalAssets,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,yield,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,beta,enterpriseValue,priceHint,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,lastDividendDate,morningStarOverallRating,earningsQuarterlyGrowth,priceToSalesTrailing12Months,dateShortInterest,pegRatio,ytdReturn,forwardPE,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,impliedSharesOutstanding,category,fiveYearAverageReturn,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,toCurrency,averageVolume10days,expireDate,algorithm,dividendRate,exDividendDate,circulatingSupply,startDate,regularMarketDayLow,currency,trailingPE,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,dayLow,ask,askSize,volume,fiftyTwoWeekHigh,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,regularMarketPrice,preMarketPrice,logo_url
0,https://www.aaon.com,1,2425 South Yukon Avenue,918 583 6094,Building Products & Equipment,0.21913,0.13878,0.28199,106522000,0.028,0.16243,112837000,70,hold,155849000,30429124,71,80.18,-0.237,3.647,0.10933,2,71,,0.1918,72,101813000,0,514935008,1.942,USD,9.84,2.191,3,NMS,"AAON, Inc.","AAON, Inc.",America/New_York,EST,False,-18000000,EQUITY,AAON,finmb_320500,us_market,,7.966,,36.352,0.28534782,,1.69,,52428000,,,,7.636,1063166,0.020299999,,1609372800,0.71162003,71464000,1.33,0.19,0.2918527,10.500261,0.20731,1672444800,,1632960000,5.48,1635465600,41451173,0.563636,4101866496,2,,1405555200,3:2,,1637712000,,-0.238,8.163509,1638230400,5.41,,47.443787,,0.03,1306142,,,,79.91,80.08,68.48245,0.0047553494,0.2857,,81.9047,,274060,79.91,73.9348,0.38,80.08,,274060,,,0.38,1637712000,,,78.83,USD,60.285713,86657,,,,4203676928,,,163810,78.83,80.19,800,86657,83.79,,0.67,59.22,80.07,False,0.0047,800,81.9047,80.18,,https://logo.clearbit.com/aaon.com
