,website,maxAge,address1,fax,industry,address2,ebitdaMargins,profitMargins,grossMargins,operatingCashflow,revenueGrowth,operatingMargins,ebitda,targetLowPrice,recommendationKey,grossProfits,freeCashflow,targetMedianPrice,currentPrice,earningsGrowth,currentRatio,returnOnAssets,numberOfAnalystOpinions,targetMeanPrice,debtToEquity,returnOnEquity,targetHighPrice,totalCash,totalDebt,totalRevenue,totalCashPerShare,financialCurrency,revenuePerShare,quickRatio,recommendationMean,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,quoteType,symbol,messageBoardId,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,totalAssets,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,yield,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,beta,enterpriseValue,priceHint,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,lastDividendDate,morningStarOverallRating,earningsQuarterlyGrowth,priceToSalesTrailing12Months,dateShortInterest,pegRatio,ytdReturn,forwardPE,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,impliedSharesOutstanding,category,fiveYearAverageReturn,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,toCurrency,averageVolume10days,expireDate,algorithm,dividendRate,exDividendDate,circulatingSupply,startDate,regularMarketDayLow,currency,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,dayLow,ask,askSize,volume,fiftyTwoWeekHigh,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,regularMarketPrice,preMarketPrice,logo_url
0,https://ziopharm.com,1,Parris Building 34,617 241 2855,Biotechnology,Navy Yard Plaza One First Avenue,0,0,0,-63378000,,-221.03517,-85660000,1.5,hold,-52696000,-36752500,3.25,1.22,,3.427,-0.39321998,6,3.92,43.124,-0.84006,7.5,91725000,29629000,398000,0.427,USD,0.002,3.309,2.6,NMS,ZIOPHARM Oncology Inc,"ZIOPHARM Oncology, Inc.",America/New_York,EST,False,-18000000,EQUITY,ZIOP,finmb_11686323,us_market,,501.907,,-2.332,-0.605178,,-0.34,,216146000,,,,0.32,33234750,0.1538,,1609372800,0.56204,-89729000,-0.419,,0.2918527,3.8125002,0.09936,1672444800,,1632960000,16.34,1635465600,172416433,1.752727,199758912,4,,1124841600,1:40,,,,,662.5581,1638230400,,,-3.5882354,,0.1593,32752160,,,,1.29,1.35,2.49685,,0,,1.36,,2559230,1.29,1.5376,,1.35,,2559230,,,,,,,1.21,USD,2096057,,,,263698128,,,2206403,1.21,1.23,3200,2096057,5.95,,,1.2,1.22,False,,2900,1.36,1.22,,https://logo.clearbit.com/ziopharm.com
