,address1,fax,industry,address2,ebitdaMargins,profitMargins,grossMargins,operatingCashflow,revenueGrowth,operatingMargins,ebitda,targetLowPrice,recommendationKey,grossProfits,freeCashflow,targetMedianPrice,currentPrice,earningsGrowth,currentRatio,returnOnAssets,numberOfAnalystOpinions,targetMeanPrice,debtToEquity,returnOnEquity,targetHighPrice,totalCash,totalDebt,totalRevenue,totalCashPerShare,financialCurrency,revenuePerShare,quickRatio,recommendationMean,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,underlyingSymbol,quoteType,symbol,underlyingExchangeSymbol,headSymbol,messageBoardId,uuid,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,totalAssets,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,yield,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,beta,enterpriseValue,priceHint,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,lastDividendDate,morningStarOverallRating,earningsQuarterlyGrowth,priceToSalesTrailing12Months,dateShortInterest,pegRatio,ytdReturn,forwardPE,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,impliedSharesOutstanding,category,fiveYearAverageReturn,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,averageVolume10days,expireDate,algorithm,dividendRate,exDividendDate,circulatingSupply,startDate,regularMarketDayLow,currency,trailingPE,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,dayLow,ask,askSize,volume,fiftyTwoWeekHigh,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,regularMarketPrice,preMarketPrice,logo_url
0,Bank of China Tower,852 3605 8181,Diagnostics & Research,48th Floor 1 Garden Road,0.52206004,0.41447,0.84874,685865984,0.098,0.48218,637940992,,none,980692000,444319008,,3.96,-0.046,10.216,0.04652,,,0.037,0.11711001,,6390631936,1725000,1221963008,52.576,CNY,10.053,10.042,,NYQ,Global Cord Blood Corporation,Global Cord Blood Corporation,America/New_York,EST,False,-18000000,,EQUITY,CO,,,finmb_53839708,42983b05-e2f2-3c22-822e-30beb7bdd668,us_market,,-4.825,,-9.242,0.036649227,,0.58,,121551000,,,,38.188,218351,0.0018000001,,1617148800,0.18842,506460992,0.651,0.08,0.2918527,0.1036975,0.71602994,1680220800,,1632960000,2.51,1635465600,22960998,0.399139,-5896000512,4,,,,,1532995200,,-0.043,0.41507912,1638230400,,,6.8275867,,0.0063,255585,,,,4.03,3.99,4.8244,0.01885856,0,,4.03,,47490,4.03,4.2866,0.076,3.99,47490,,,,1532995200,,,3.98,USD,6.523888,29386,,,,481341952,,,72171,3.98,4.01,1000,29386,6.31,,,3.46,3.98,False,,800,4.03,3.96,,https://logo.clearbit.com/globalcordbloodcorp.com
