,website,maxAge,address1,industry,address2,ebitdaMargins,profitMargins,grossMargins,operatingCashflow,revenueGrowth,operatingMargins,ebitda,targetLowPrice,recommendationKey,grossProfits,freeCashflow,targetMedianPrice,currentPrice,earningsGrowth,currentRatio,returnOnAssets,numberOfAnalystOpinions,targetMeanPrice,debtToEquity,returnOnEquity,targetHighPrice,totalCash,totalDebt,totalRevenue,totalCashPerShare,financialCurrency,revenuePerShare,quickRatio,recommendationMean,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,underlyingSymbol,quoteType,symbol,underlyingExchangeSymbol,headSymbol,messageBoardId,uuid,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,totalAssets,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,yield,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,beta,enterpriseValue,priceHint,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,priceToSalesTrailing12Months,dateShortInterest,pegRatio,ytdReturn,forwardPE,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,averageVolume10days,expireDate,algorithm,dividendRate,exDividendDate,circulatingSupply,startDate,regularMarketDayLow,currency,trailingPE,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,dayLow,ask,askSize,volume,fiftyTwoWeekHigh,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,regularMarketPrice,preMarketPrice,logo_url
0,http://www.chemours.com,1,1007 Market Street,Specialty Chemicals,P.O. Box 2047,0.13864,0.04521,0.19975,947000000,0.514,0.081599995,785000000,35,buy,1067000000,593750016,39,32.6,1.676,1.82,0.03979,12,41.17,470.444,0.32841998,50,1139000064,4233999872,5662000128,6.896,USD,34.229,1.159,2.2,NYQ,Chemours Company (The),The Chemours Company,America/New_York,EST,False,-18000000,,EQUITY,CC,,,finmb_249061912,aa53ca0b-650d-3d85-84f5-9fa156f7a2cc,us_market,,1.456,,10.501,,,3.95,,165526000,,,,5.137,7243680,0.043899998,,1609372800,0.78142,256000000,1.286,,,6.346116,0.00962,1672444800,,1625011200,8.81,1627603200,154475947,2.136462,8243500544,2,,,,,,1.75,0.9530461,1630368000,0.33,,8.253164,,0.0517,7532312,,,32.83,33.29,31.73555,0.030459944,0.65790004,,33.67,,1540957,32.83,30.8478,1,33.29,1540957,,,1,1628812800,,,32.5,USD,25.34992,325183,,,,5396147200,,,1568958,32.5,32.75,900,325183,38.8699,,2.99,23.3,32.68,False,0.0321,900,33.67,32.6,,https://logo.clearbit.com/chemours.com
