,website,maxAge,address1,industry,address2,ebitdaMargins,profitMargins,grossMargins,operatingCashflow,revenueGrowth,operatingMargins,ebitda,targetLowPrice,recommendationKey,grossProfits,freeCashflow,targetMedianPrice,currentPrice,earningsGrowth,currentRatio,returnOnAssets,numberOfAnalystOpinions,targetMeanPrice,debtToEquity,returnOnEquity,targetHighPrice,totalCash,totalDebt,totalRevenue,totalCashPerShare,financialCurrency,revenuePerShare,quickRatio,recommendationMean,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,underlyingSymbol,quoteType,symbol,underlyingExchangeSymbol,headSymbol,messageBoardId,uuid,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,totalAssets,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,yield,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,beta,enterpriseValue,priceHint,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,priceToSalesTrailing12Months,dateShortInterest,pegRatio,ytdReturn,forwardPE,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,averageVolume10days,expireDate,algorithm,dividendRate,exDividendDate,circulatingSupply,startDate,regularMarketDayLow,currency,trailingPE,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,dayLow,ask,askSize,volume,fiftyTwoWeekHigh,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,regularMarketPrice,preMarketPrice,logo_url
0,http://www.patriottrans.com,1,200 West Forsyth Street,Trucking,7th Floor,0.112229995,0.01723,0.30774,6923000,-0.161,0.00459,9016000,,none,26542000,8236250,,8.43,,2.095,0.00393,,,7.292,0.03489,,9396000,2590000,80333000,2.762,USD,23.729,1.566,,NMS,"Patriot Transportation Holding,","Patriot Transportation Holding, Inc.",America/New_York,EST,False,-18000000,,EQUITY,PATI,,,finmb_270872453,a9a24f96-65f5-3631-9cbd-c26e673646dc,us_market,,0.409,,3.645,,,,,3402150,,,,10.44,3051,0.00090000004,,1601424000,0.42499,1384000,0.409,,,0.80747133,0.35562,1664496000,,1617148800,0.73,1620950400,2176897,0.3125,32863022,2,,,,,,,0.3570155,1623715200,,,,,0.0014,16927,,,8.36,8.5,11.53622,0,0,,8.5,,17010,8.36,11.91986,0,8.5,17010,,,,1609372800,,,8.3069,USD,20.611248,6690,,,,28680126,,,14946,8.3069,8.49,4000,6690,16.29,,,8.216,8.36,False,,900,8.5,8.43,,https://logo.clearbit.com/patriottrans.com
