,address1,fax,industry,address2,ebitdaMargins,profitMargins,grossMargins,operatingCashflow,revenueGrowth,operatingMargins,ebitda,targetLowPrice,recommendationKey,grossProfits,freeCashflow,targetMedianPrice,currentPrice,earningsGrowth,currentRatio,returnOnAssets,numberOfAnalystOpinions,targetMeanPrice,debtToEquity,returnOnEquity,targetHighPrice,totalCash,totalDebt,totalRevenue,totalCashPerShare,financialCurrency,revenuePerShare,quickRatio,recommendationMean,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,underlyingSymbol,quoteType,symbol,underlyingExchangeSymbol,headSymbol,messageBoardId,uuid,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,totalAssets,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,yield,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,beta,enterpriseValue,priceHint,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,priceToSalesTrailing12Months,dateShortInterest,pegRatio,ytdReturn,forwardPE,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,averageVolume10days,expireDate,algorithm,dividendRate,exDividendDate,circulatingSupply,startDate,regularMarketDayLow,currency,trailingPE,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,dayLow,ask,askSize,volume,fiftyTwoWeekHigh,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,regularMarketPrice,preMarketPrice,logo_url
0,"Unit 103, Corporate Avenue",+91 22 66434530,Other Industrial Metals & Mining,"1st Floor, C wing Atul Projects, Chakala Andheri (East)",0.31476998,0.13357,0.56994,239799992320,0.399,0.22656,273419993088,,none,495070000000,260337500160,,16.5,,0.95,0.06661,,,53.835,0.20155,,373779988480,416769998848,868630003712,403.766,INR,937.96,0.691,,NYQ,Vedanta Limited,Vedanta Limited,America/New_York,EST,False,-18000000,,EQUITY,VEDL,,,finmb_878252,2dfdf936-e463-3e9c-b179-465e91acbac2,us_market,,0.238,,0.757,,,,,929299008,,,,672.74,4708923,0.0050999997,,1617148800,0.04008,116020002816,1.676,,,0.024526563,0.026719999,1680220800,,1617148800,3.85,1619740800,265731952,1.818266,207071068160,2,,1378684800,599:1000,,,,0.017652433,1622160000,,,,,,5047961,,,16.72,17.01,14.4555,0.5681818,0.3038,,17.25,,3215480,16.72,16.559,9.5,17.01,3215480,,,0.72,1604016000,,,16.18,USD,9.844869,16853794,,,,15333433344,,,1763422,16.18,0,800,16853794,20.14,,7.69,6.07,0,False,0.0525,1800,17.25,16.5,,https://logo.clearbit.com/vedantalimited.com
